ID	A10FB	A10MB	A12FB	A15FB	A15MB	A16FB	A16MB	A17FB	A17MB	A8MB
TRINITY_DN126202_c0_g2_i1	47	20.4485	21.7227	43	45.956	20.2333	22	49.3246	66.6816	0
TRINITY_DN126202_c1_g1_i2	1681	1692	1276	1147	3126	2310	1391	1884	1711	1895
TRINITY_DN126203_c1_g1_i4	165	183	140	177	305	250	212	192	122	172
TRINITY_DN126203_c2_g1_i1	415	399	442	477	776	513	313	423	497	485
TRINITY_DN126203_c2_g2_i1	57	45	41	39	73	60	19	46	44	48
TRINITY_DN126204_c0_g1_i1	81	82	98	79	126	103	68	121	87	126
TRINITY_DN126205_c1_g5_i1	1651	1809	1841	1754	3603	2271	1051	1933	2165	1659
TRINITY_DN126206_c0_g1_i1	2132	1846	1448	1580	2501	2186	1705	1561	1637	1773
TRINITY_DN126207_c0_g1_i2	3248	3580	2406	2141	4304	4684	3393	2917.99	2261	1991.99
TRINITY_DN126207_c1_g1_i1	834	845	659	679	1350	986	749	771	669	899
TRINITY_DN126209_c7_g1_i1	41	65	64	55	105	21	70	67	63	98
TRINITY_DN126211_c0_g1_i1	307	267	324	242	377	376	173	319	406	348
TRINITY_DN126214_c1_g1_i4	131	78	166	179	353	140	89	165	163	150
TRINITY_DN126216_c0_g1_i1	396	489	356	314	650	517	382	345	361	394
TRINITY_DN126217_c0_g1_i1	4.24474	2.31387	0	0	0	5.75438	0	0	0	4.00596
TRINITY_DN126217_c0_g2_i3	196.755	203.686	177	162	319	295.246	205	225	221	168.994
TRINITY_DN126217_c1_g1_i3	11	34	19	35	40	29	26	29	48	21
TRINITY_DN126218_c1_g2_i1	965	1004	1244	1145	2287	1324	1003	1057	841	1590
TRINITY_DN126219_c1_g2_i1	757	810	720	715	1415	959	723	876	752	861
TRINITY_DN126220_c0_g1_i1	0	0	13	0	24	16	12	0	25	1.74322
TRINITY_DN126220_c0_g2_i1	10	12	0	13	0	0	0	24	0	5.25678
TRINITY_DN126220_c3_g1_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN126220_c4_g2_i9	5	2	3	10	20	5	5	1	4	29
TRINITY_DN126222_c0_g1_i1	628	709	615	545	997	821	641	828	653	631
TRINITY_DN126223_c0_g1_i1	221	254	203	239	295	270	236	276	272	253
TRINITY_DN126224_c0_g1_i2	1149	998	910	822	1555	1712	944	975	775	643
TRINITY_DN126225_c0_g1_i1	6	10.2532	11.7301	13.6963	24	20.9495	3	4	14.0364	14
TRINITY_DN126225_c0_g2_i1	15	12	15	17	20	18	17	17	15	11
TRINITY_DN126225_c0_g3_i2	161	183.747	164.27	208.304	339	237.051	164	218	220.964	234
TRINITY_DN126226_c0_g2_i1	209	195	175	159	281	305	149	186	219	246
TRINITY_DN126227_c1_g1_i1	50.7239	131.048	71.3665	92.5932	145.473	95.8576	94.7958	143.88	98.9112	68.654
TRINITY_DN126227_c1_g2_i1	40.2761	21.9516	63.6335	59.4068	37.5274	63.1424	9.20424	30.1198	14.0888	50.346
TRINITY_DN126227_c1_g3_i1	81	53	126	88	123	234	110	96	65	108
TRINITY_DN126229_c2_g1_i4	101	237	180	170	402.574	248	207.527	165	164	192.733
TRINITY_DN126231_c1_g2_i2	5.11695	4.16506	0	2.15122	6.11441	5.08551	2.04906	0	0	4.75396
TRINITY_DN126231_c1_g4_i1	0	1	0	1	0	0	1	0	0	0.309818
TRINITY_DN126232_c4_g1_i2	338	487	423	377	682	623	517	605	430	445
TRINITY_DN126232_c5_g1_i1	724.311	730.82	666.54	677.151	1291.88	872.453	552.798	790.032	750.609	738.59
TRINITY_DN126235_c6_g1_i1	17	19	47	12	46	19	25	13	13	20
TRINITY_DN126237_c11_g4_i1	29.5076	48.6287	30.8456	33.4163	83.1974	61.3888	43.8448	43.8495	61.365	49.8863
TRINITY_DN126237_c9_g2_i1	100	75	66	62	97	126	64	63	80	72
TRINITY_DN126238_c4_g2_i1	5	3	4	9	5	10	4	5	1	8
TRINITY_DN126238_c5_g1_i1	22.1116	16	26	24	40	22	14.0845	27.16	14	17
TRINITY_DN126238_c5_g2_i1	438.749	521.27	618.623	582.696	1073.86	741.234	428.108	718.072	635.123	634.899
TRINITY_DN126239_c1_g1_i2	396	382	321	339	560	426	305	312	476	372
TRINITY_DN126240_c0_g2_i1	28	34	32	26	98	35	30	25	16	45
TRINITY_DN126241_c0_g1_i3	8	10	13	2	18	5	9	3	0	23
TRINITY_DN126242_c1_g3_i2	161.593	154.358	196.566	214.606	357.608	223	187	200	188	214.161
TRINITY_DN126244_c0_g1_i2	52	35	67	54	115	68	43	44	54	73
TRINITY_DN126245_c2_g1_i1	17	5	9	15	18	15	17	10	12	8
TRINITY_DN126245_c3_g1_i1	226.791	190.872	381.846	304.204	570.3	290.521	217.323	298.3	215.548	464.598
TRINITY_DN126245_c5_g1_i1	116.083	138.792	144.298	164.701	300.721	171.704	129.669	174.956	193.308	136.397
TRINITY_DN126245_c5_g2_i2	119.335	132.876	181.922	145.157	284.861	164.07	124.427	153.116	177.499	129.006
TRINITY_DN126245_c5_g3_i1	115.582	105.332	114.78	119.142	201.419	142.227	96.9042	132.928	157.193	135.597
TRINITY_DN126245_c6_g1_i1	41.3195	40.3245	41.8668	40.1593	73.2513	60.3068	41.2397	55.7781	29.7795	61
TRINITY_DN126245_c6_g2_i1	80.9146	85.0206	72.7182	96.6498	124.569	124.175	75.4095	67.7404	61.4332	58.1187
TRINITY_DN126246_c0_g1_i3	10	3	3	6	6	8	9	7	1	2
TRINITY_DN126246_c0_g2_i1	141.193	136.149	115.828	110.569	197.029	228.136	135.485	158.838	104.09	187.947
TRINITY_DN126246_c1_g4_i2	117	26	82	64	221	64	39	91	39	180
TRINITY_DN126249_c5_g1_i2	13.1444	53.5319	34.9318	29.2833	57.5233	27.2284	44.7419	50	41.3693	39.2442
TRINITY_DN126250_c0_g4_i1	1	0	0	1	0	1	0	1	0	1
TRINITY_DN126251_c3_g1_i1	425	467	543	436	768	607	277	646	668	660
TRINITY_DN126251_c4_g1_i1	55	66	41	62	98	36	50	48	38	63
TRINITY_DN126251_c5_g3_i3	1170	1087	1158	1164	2600	1981	1369	1334	936	1323
TRINITY_DN126253_c0_g1_i2	32	21	20	26	47.11	35	33	35	27.1138	21
TRINITY_DN126255_c0_g2_i1	20	37	31	30	68	35	27	29	36.1614	65
TRINITY_DN126256_c5_g1_i6	205	194	147	145	218	231	101	175	194	228
TRINITY_DN126256_c6_g1_i1	5	4	4	4	6	12	6	4	6	5
TRINITY_DN126256_c6_g2_i1	507.6	394.285	588.483	447.801	1001.03	521.43	452.698	463.744	565.59	375.518
TRINITY_DN126257_c0_g1_i1	391	402	396	362	614	668	310	355	349	425
TRINITY_DN126258_c0_g1_i1	769	844	720	715	1283	1038	859	989	727	1112
TRINITY_DN126259_c0_g1_i1	26	49	45	52	99	48	31	39	48	57
TRINITY_DN126259_c0_g2_i4	239	287	293	315	657	348	233	363	381	338
TRINITY_DN126261_c0_g1_i1	46	50	33.182	35	49	45	26	43	44	33
TRINITY_DN126261_c0_g2_i1	0	0	0.818013	0	0	2.39E-06	0	4.68E-06	0	0
TRINITY_DN126261_c0_g3_i1	411.311	490.52	355.267	268.816	432.086	517.554	225.636	401.798	395.432	462.785
TRINITY_DN126261_c0_g4_i1	3.05929	5.12528	2.04952	2.01286	6.07178	1.06359	4.12471	7.12151	5.13229	0
TRINITY_DN126262_c3_g3_i1	170	232	163	169	345	246	172	269	229	306
TRINITY_DN126266_c0_g1_i1	108	104.911	233.84	126.086	292.201	139.021	146	115.441	90.0821	118.204
TRINITY_DN126267_c1_g1_i3	2491.07	2626.96	1881.59	1901.97	3528.37	3350.91	2736.22	2401.7	1936.83	1871.81
TRINITY_DN126267_c2_g2_i1	151	78	111	121	239	193	107	179	90	201
TRINITY_DN126267_c3_g1_i1	92	125	123	120	204	170	138	166	121	95
TRINITY_DN126268_c0_g1_i2	193	175	64	72	242	81	44	57	75	202
TRINITY_DN126268_c0_g2_i1	569	516	376	361	719	663	492	410	330	491
TRINITY_DN126269_c0_g1_i1	4274	4999	3520	3845	6648	5768	4220	3976	3546	3235
TRINITY_DN126269_c1_g1_i1	383	328	457	346	869	720	391	501	461	506
TRINITY_DN126270_c1_g1_i1	44.0372	55.0759	43.7256	36.0318	58.0547	50.5785	49.3407	45.9322	67.3639	39.7641
TRINITY_DN126270_c1_g4_i2	2119	2320	3075	2713	4532	3685	2240	3487	3563	2800
TRINITY_DN126272_c2_g1_i1	311	339	236	297	573	230	174	341	381	558
TRINITY_DN126273_c0_g2_i4	69	5	1	0	160	6	2	1	1	75
TRINITY_DN126274_c1_g1_i2	13	11	17	8	23	33	10	19	20	23
TRINITY_DN126275_c0_g1_i5	3541	3970	4304	4215	8448	6135	4219.99	4484	4492	4999.99
TRINITY_DN126275_c1_g1_i3	479	564	553	528	1181	702	563	462	471	636
TRINITY_DN126277_c0_g2_i1	3	1	5	10	10	8	1	4	0	3
TRINITY_DN126277_c0_g3_i2	69	59	65	100	103	89	108	51	38	50
TRINITY_DN126278_c1_g2_i1	0	2	3	3	5	8	1	3	0	3
TRINITY_DN126278_c3_g10_i1	1521.14	1542.67	1170.51	1167.12	2195.09	1999.53	1542.49	1408.71	1035.37	1205.7
TRINITY_DN126278_c3_g6_i2	3563	4144	3006	2901	5468	5825	3730	3350	2808	2911
TRINITY_DN126278_c4_g3_i1	463	492	497	470	825	554	386	543.601	419	454
TRINITY_DN126279_c0_g1_i16	479	536	531	464	669	517	425	515	550	594
TRINITY_DN126279_c0_g2_i1	21	23	25	31	55	30	52	32	35	40
TRINITY_DN126279_c0_g3_i1	15	17	23	25	29	31	31	21	15	26
TRINITY_DN126280_c5_g1_i2	186	195	230.48	235	406.604	201.624	195	306	245.067	196
TRINITY_DN126281_c3_g2_i1	123	110	91	106	152	121	66	89	155	110
TRINITY_DN126281_c5_g1_i4	74	82	79	44	117	118	60	101	42	43
TRINITY_DN126281_c6_g1_i1	237	347	399	345	612	472	297	398	409	385
TRINITY_DN126281_c6_g2_i1	191.524	205.008	209.129	185.884	299.336	259.486	145	332.701	255.238	204.416
TRINITY_DN126281_c6_g3_i1	49	39	50	63	114	85	57	31	81	54
TRINITY_DN126282_c7_g1_i3	815.855	611.764	642.394	626.45	1463.31	874.796	934.892	887.489	481.988	660.796
TRINITY_DN126283_c0_g2_i1	9	32	12	16	28	20	16	47	24	42
TRINITY_DN126284_c1_g1_i1	0	4	1	1	0	2	2	5	1	1
TRINITY_DN126284_c1_g2_i1	21	20	18	22	43	25	20	17	20	22
TRINITY_DN126284_c2_g1_i1	19	21	38	18	68	33	34	51	32	36
TRINITY_DN126284_c5_g1_i3	1124	1325	1229	1273	2296	2061	1267	1357	1190	1304
TRINITY_DN126285_c1_g1_i1	77	102	97	112	246	136	110	121	95	159
TRINITY_DN126287_c0_g1_i7	598	601	600	679	1252	943	520	732	649	590
TRINITY_DN126287_c0_g2_i1	15	21	23	26	48	26	27	32	14	17
TRINITY_DN126288_c0_g1_i3	30	6	44	15	14	15	7	38	8	7
TRINITY_DN126289_c3_g1_i1	23	9	1.00033	8	7.00147	13	8	11	8	6
TRINITY_DN126289_c6_g1_i1	0	0	0	0	8.54E-06	0	0	0	0	0
TRINITY_DN126289_c6_g2_i1	48	38	45	52	86	52	26	50	32	94
TRINITY_DN126290_c0_g1_i1	29	36	56	61	88	77	61	64	46	49
TRINITY_DN126290_c1_g1_i1	55	106	90	128	118	79	62	184	62	28
TRINITY_DN126291_c3_g1_i1	2006	1611	1291	1112	1902	2402	1356	1498	1255	1632
TRINITY_DN126291_c5_g1_i2	305	328	300	271	537	353	264	307	308	352
TRINITY_DN126292_c0_g1_i1	17	10	21	14	38	12	9	12	18	15
TRINITY_DN126292_c1_g1_i1	38	39	62	40	121	35	30	45	45	68
TRINITY_DN126292_c1_g2_i1	472	424	461	474	1065	530	265	519	535	610
TRINITY_DN126294_c0_g1_i2	1	1.58488	1.60239	6	9	4	2.65074	3	7	1.32876
TRINITY_DN126295_c0_g1_i7	471	499	565	613	1245	898	606	546	565	496
TRINITY_DN126296_c0_g1_i4	827	888	908	902	1680	1209	742	960	1055	1009
TRINITY_DN126297_c0_g3_i1	26.5662	26.5381	22.5596	18.2288	42.5451	33	23.5462	32.9551	40.2316	28.4799
TRINITY_DN126297_c2_g2_i2	36	28	46	33	187	15	28	13	49	42
TRINITY_DN126297_c5_g1_i1	78	88	43	51	86	69	67	89	71	87
TRINITY_DN126300_c1_g2_i1	165	184	246	262	394	265	204	298	189	186
TRINITY_DN126300_c1_g4_i5	113	142	139	165	272	167	137	181	143	152
TRINITY_DN126301_c0_g1_i2	325	80	85	114	552	110	148	139	73	477
TRINITY_DN126302_c1_g8_i2	80	81	104	124	101	104	118	127	86	83
TRINITY_DN126303_c0_g2_i1	42	43	21	33	48	46	33	25	8	14
TRINITY_DN126304_c1_g1_i1	5.34126	16.4128	6.4153	0	0	0	3.97744	2.98848	0	0
TRINITY_DN126304_c1_g4_i1	82.6587	53.5872	76.5847	88	143	116	78.0226	102.012	112	139
TRINITY_DN126306_c0_g1_i2	72.3151	54.3182	91	68	97.6273	53.9657	52.5731	84.731	94.1948	73.0774
TRINITY_DN126307_c1_g2_i2	68.1564	68.1412	63.1222	57.0952	129.218	69.0665	65.0389	53.131	68.1215	78.0841
TRINITY_DN126308_c0_g2_i9	575	747	493	546	2242	703	703	532	587	1435
TRINITY_DN126309_c0_g2_i1	141	109	101	160	252	194	135	134	104	123
TRINITY_DN126310_c0_g1_i10	534	616	391	387	691	598	400	566	401	541
TRINITY_DN126311_c2_g1_i1	4	3	3	4	6	0	9	2	8	2
TRINITY_DN126311_c3_g1_i4	0	2	1	4	0	2	1	3	0	1
TRINITY_DN126311_c3_g3_i4	4	0	0	24	1	11	0	1	0	0
TRINITY_DN126311_c3_g4_i2	0	0	0	0	0	0	0	0	23	0
TRINITY_DN126312_c0_g1_i4	19	29	21	14	17	18	18	21	16	27
TRINITY_DN126312_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN126313_c0_g1_i1	12	9	1	1	56	3	3	4	4	54
TRINITY_DN126314_c1_g1_i1	383	437	346	328	533	596	242	525	484	413
TRINITY_DN126314_c2_g1_i2	129	242	196	184	235	189	144	178	164	167
TRINITY_DN126314_c3_g1_i1	3559.74	3497	2677	2149	3579	4464.77	2709	2534.88	2471	2106.71
TRINITY_DN126314_c4_g1_i1	658	550	826	553	1025	768	375	814	881	910
TRINITY_DN126315_c5_g1_i1	351	418	460	338	733	450	333	387	332	351
TRINITY_DN126315_c5_g2_i2	58	102	88	38	107	89	56	77	37	68
TRINITY_DN126315_c6_g2_i1	3	5	3	2	6	6	1	4	0	1
TRINITY_DN126317_c1_g7_i4	147.936	143.85	183.053	118.436	263.783	177.685	94.7509	194.966	237.909	171.215
TRINITY_DN126318_c7_g5_i2	792	837	645	643	906	982	584	579	505	594
TRINITY_DN126318_c8_g2_i4	168	192.628	200	170.75	375	197	262	249	162.758	179.523
TRINITY_DN126319_c1_g1_i2	20	31	21	58	26	57	37	64	31	30
TRINITY_DN126320_c0_g1_i4	4	8	33	7	28	14	15	6	5	41
TRINITY_DN126321_c0_g1_i1	6	0	1	4	1	9	2	4	2	0
TRINITY_DN126321_c0_g2_i1	311	170	151	177	323	386	164	208	151	249
TRINITY_DN126322_c1_g1_i2	398	327	395	342	542	401	177	507	462	408
TRINITY_DN126323_c0_g1_i2	607	380	211	124	379	425	225	147	183	214
TRINITY_DN126324_c7_g2_i1	276	263	237	176	346	368	224	319	257	285
TRINITY_DN126325_c3_g1_i5	384.223	426.58	265.906	310.221	400.625	569.248	422.567	512.878	366.144	335.671
TRINITY_DN126325_c3_g2_i1	17.7767	8.41987	3.09402	9.77858	8.37507	20.7521	8.43341	10.122	16.856	12.3291
TRINITY_DN126325_c4_g2_i1	799.943	740.422	630.907	699.915	1167.99	897.464	666.59	940.893	803.454	726.906
TRINITY_DN126326_c0_g1_i4	166	218	167	173	236	283	220	164	139	233
TRINITY_DN126328_c0_g1_i1	141	123	88	123	226	178	79	151	111	108
TRINITY_DN126328_c0_g2_i1	32	20	27	19	29	23	14	25	18	24
TRINITY_DN126330_c1_g2_i1	324	316	286	246	503	530	258	270	270	309
TRINITY_DN126331_c1_g2_i3	451	472	509	481	871	580	357	624	623	570
TRINITY_DN126331_c1_g3_i2	170	154	161	179	378	229	85	181	220	178
TRINITY_DN126331_c1_g5_i1	38	37	47	49	67	60	30	37	36	34
TRINITY_DN126333_c0_g1_i1	580	595	520	536	782	756	578	555	560	666
TRINITY_DN126334_c0_g1_i2	112.596	68.618	99.9428	106.202	195.874	72.4438	80.2409	58.8378	115.191	116.429
TRINITY_DN126335_c1_g3_i3	127.848	212.89	153.912	184.162	370.893	247.333	256.511	231.794	186.486	99.5727
TRINITY_DN126336_c1_g1_i4	37.2096	45.3287	67	76.3696	117.029	79.4939	96.8356	75.4736	57.0208	62.525
TRINITY_DN126336_c1_g2_i1	34	51.1199	41	50.0903	62	46.0741	52	49	19.0461	40.0595
TRINITY_DN126337_c0_g1_i1	26	64	58	41	112	68	71	55	55	26
TRINITY_DN126337_c0_g2_i4	122	235	103	91	213	204	121	187	196	106
TRINITY_DN126340_c0_g2_i1	604.637	595.355	721.7	605.383	788.919	865.763	386.418	898.957	785.028	718.825
TRINITY_DN126341_c1_g2_i1	20	32	33	28	54	41	28	57	32	34
TRINITY_DN126341_c1_g4_i1	1	7	7	14	5	6	5	14	8	3
TRINITY_DN126342_c0_g1_i1	448	591	471	515	893	699	452	564	498	507
TRINITY_DN126343_c3_g2_i1	24	27	19	23	47	38	17	17	27	33
TRINITY_DN126344_c0_g1_i2	29	41	32	48	89	36	37	37	81	52
TRINITY_DN126345_c0_g1_i1	18	11.2189	8.16366	10	12	6.09619	9	8	8	17
TRINITY_DN126345_c2_g2_i1	3629	3857	2313	2216	4723	3947	2940	2525	2156	2496
TRINITY_DN126345_c4_g2_i3	207.79	310	229.119	242.869	461.922	385.35	191	389.335	328.78	344.691
TRINITY_DN126345_c5_g2_i1	892	665	418	450	1006	723	471	444	361	585
TRINITY_DN126346_c0_g1_i1	1497	1708	1446	1384	2386	2376	1677	1994	1908	1387
TRINITY_DN126346_c1_g1_i1	473	461.066	579.597	455	660.375	754	487	538.092	476.493	474
TRINITY_DN126346_c1_g2_i3	176.525	145	166	141.385	218	147	125	184	229	131
TRINITY_DN126347_c1_g1_i1	308.256	458.121	317.633	203.765	467.247	413.362	310.22	490.283	483.556	362.214
TRINITY_DN126348_c0_g1_i2	266	345	252	247	597	394	288	373	335	246
TRINITY_DN126349_c0_g1_i2	1	0	1	1	5	0	1	1	2	2
TRINITY_DN126350_c0_g1_i1	44.8385	17.4623	0	21.7305	133.662	26.5833	20.6128	3.32797	5.10474	10.3235
TRINITY_DN126350_c0_g2_i1	227.162	254.538	260	347.27	235.338	609.417	133.387	194.672	201.895	230.677
TRINITY_DN126350_c1_g1_i1	0	2	2	0	1	1	0	4	1	0
TRINITY_DN126350_c2_g1_i1	177	248	251	236	457	362	267	224	194	163
TRINITY_DN126350_c2_g3_i4	1905	2167	1695	1547	2837	2453	1797	1997	1770	1917
TRINITY_DN126350_c3_g2_i2	15	17	24	21	33	12	20	34	29	12
TRINITY_DN126350_c4_g2_i1	272	313	267	427	461	584	260	218	224	243
TRINITY_DN126351_c8_g3_i2	346	269	268	210	354	249	268	228	193	278
TRINITY_DN126352_c0_g1_i1	17	7	24	18	32	21	22	16	36	10
TRINITY_DN126352_c1_g3_i2	115	143	227	134	275	239	178	204	204	138
TRINITY_DN126353_c0_g1_i2	77	100	144	107	218	117	100	112	132	147
TRINITY_DN126354_c4_g2_i5	305	262	303	302	541	381.785	221.567	477	372	435
TRINITY_DN126355_c0_g1_i1	578	547	436	363	822	595	549	425	382	354
TRINITY_DN126355_c1_g1_i1	779	771	683	539	1025	1080	823	794	627	660
TRINITY_DN126356_c1_g1_i2	85	62	72	65	114	62	54	71	56	101
TRINITY_DN126356_c1_g3_i1	835	856	767	733	1270	1059	724	784	836	831
TRINITY_DN126356_c1_g5_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN126357_c1_g1_i2	215	279.424	330	157.39	277.1	174.096	134	192.216	176.275	204.446
TRINITY_DN126357_c1_g2_i4	264	295	334	345	600	315	231	418	237	311
TRINITY_DN126358_c0_g1_i1	18	19	12	23	44	32	17	23	25	25
TRINITY_DN126358_c1_g2_i1	1119.26	931.282	913.477	669.726	1420.26	1186.62	778.62	747.474	555.929	698.355
TRINITY_DN126359_c2_g2_i1	7.63247	19.9373	0	15.5739	14.4399	19.2213	11.3342	8.991	17.7211	38.2374
TRINITY_DN126359_c2_g3_i1	0	5.06271	4.38044	5.42608	33.5601	3.38934	0	4.66967	1.81973	0
TRINITY_DN126359_c2_g4_i1	8.18376	0	4.38044	0	0	0	0	9.33934	3.63946	0
TRINITY_DN126359_c2_g5_i1	0	0	12.8587	0	0	0	1.66576	0	0	0
TRINITY_DN126359_c2_g8_i1	8.18376	0	4.38044	0	0	3.38934	0	0	1.81973	6.76257
TRINITY_DN126359_c3_g1_i4	40	55	32	57	123	93	64	55	44	49
TRINITY_DN126359_c3_g2_i1	40	65	24	31	60	54	46	52	42	57
TRINITY_DN126359_c3_g3_i1	81	103	60	66	145	153	80	83	74	104
TRINITY_DN126360_c0_g1_i1	862	1001	1028	1233	2000	1258	1119	1168	1309	954
TRINITY_DN126361_c2_g2_i3	212	197	184	267	283	214	158	142	167.174	170
TRINITY_DN126361_c3_g1_i1	1405	1753	1536	1295	2409	2029	1405	1669	1853	1621
TRINITY_DN126361_c3_g2_i1	151	140	135	183	291	175	192	192	129	161
TRINITY_DN126362_c0_g1_i1	1227	1273	997	979	1708	1534	1038	920	1060	870
TRINITY_DN126362_c2_g1_i1	237.233	197.221	263.161	229.651	366.491	294.249	138.214	215.431	348.92	225.043
TRINITY_DN126362_c2_g2_i1	260.071	204.067	305.953	211.36	360.404	394.276	169.22	251.095	234.5	213.193
TRINITY_DN126363_c6_g1_i1	298	287	200	204	376	408	221	286	217	234
TRINITY_DN126364_c9_g2_i2	49	89	84	84	158	104	87	58	79	91
TRINITY_DN126366_c0_g1_i2	0	0	1	4	3	0	0	0	2	0
TRINITY_DN126367_c3_g1_i1	1837	3351	1905	2520	7285	7976	3297	3539	4034	1949
TRINITY_DN126367_c4_g1_i3	49.1387	73.3515	44.135	3	82.2849	92.1918	83.2207	83	99	75.1862
TRINITY_DN126367_c6_g1_i1	366.907	364.385	452.392	375.21	711.472	385.831	293.105	530.281	497.189	498.505
TRINITY_DN126368_c1_g1_i4	58	64	73	45	92	86	65	73	73	67
TRINITY_DN12637_c0_g1_i1	4.22596	16	11.7192	14	16.6704	21.1494	15.4684	23.2751	20.3936	9.56933
TRINITY_DN126370_c0_g1_i2	3149	3949	2725	2739	5810	4453	3033	3256	3419	3337
TRINITY_DN126370_c0_g2_i1	0	0	3	1	3	2	1	0	2	0
TRINITY_DN126370_c0_g3_i1	56	63	44	42	118	51	37	30	35	98
TRINITY_DN126371_c0_g1_i7	236	299	313	303	513	386	250	338	467	363
TRINITY_DN126372_c4_g2_i1	35	31	51	55	87	43	30	63	56	54
TRINITY_DN126372_c7_g1_i1	143	110	136	105	219	180	101	153	122	108
TRINITY_DN126373_c1_g2_i3	198	228	180	208	414	304	175	201	246	229
TRINITY_DN126374_c0_g1_i1	363	371	344	422	642	484	352	364	328	452
TRINITY_DN126376_c0_g1_i2	261	220	204	233	401	337	221	161	192	320
TRINITY_DN126377_c9_g1_i3	150	141	195.383	177.755	414	158	108	192	156	176
TRINITY_DN126378_c0_g2_i1	162	223	118	108	190	200	141	112	134	82
TRINITY_DN126379_c0_g1_i1	200	269	304	323	501	423	310	349	275	226
TRINITY_DN126380_c2_g1_i1	12	12	18	19	32	14	12	25	35	10
TRINITY_DN126380_c7_g1_i1	53	93	104	112	295	147	97	163	74	111
TRINITY_DN126380_c8_g1_i1	35.9544	17.1834	11.1256	22	46	15.1387	18	24	29.2841	29.2955
TRINITY_DN126380_c8_g3_i3	39	39	48	56	82	39	18	65	47	41
TRINITY_DN126381_c0_g1_i2	8.7077	13.707	16.7853	6.31321	11.6441	20.4071	5.37553	5.25275	11.2368	10.6084
TRINITY_DN126382_c2_g2_i1	16.8058	26.6473	16.1055	15.3508	28.1121	45.7335	19.2748	26.1098	13.1118	12.0905
TRINITY_DN126383_c8_g1_i1	315	317	372	349	654	461	475	369	304	256
TRINITY_DN126384_c1_g10_i1	418.583	644.76	503.63	318.691	543.178	462.618	265.049	480.435	700.5	531.645
TRINITY_DN126384_c1_g3_i1	409.837	362.2	249.918	229.992	420.048	330.585	209.436	432.684	456.035	448.728
TRINITY_DN126384_c1_g4_i1	0	2.51409	17	3.43672	0	2.11371	0	0	2.13686	1.9804
TRINITY_DN126384_c1_g6_i1	232	262	324	316	581	448	333	418	390	320
TRINITY_DN126384_c1_g7_i2	88	87	141	168	259	160.698	144	162	132	140
TRINITY_DN126384_c1_g9_i1	19	13.4859	0	3.56328	10	18.8863	3	19	23.8631	7.0196
TRINITY_DN126387_c1_g1_i6	303	417	269	487	568	455	311	285	460	293
TRINITY_DN126388_c0_g1_i1	9	4	4	6	7	6	2	4	3	1
TRINITY_DN126389_c1_g1_i1	472	783	355	349	529	864	599	672	428	618
TRINITY_DN126389_c2_g1_i1	189	165	181	140	237	294	130	305	215	250
TRINITY_DN126390_c2_g1_i4	137	144	109	103	225	123	159	100	80	157
TRINITY_DN126390_c3_g2_i2	14	38	21	31	79	10	23	17	22	23
TRINITY_DN126390_c4_g1_i2	1116	1197	945	883	1780	1775	1050	927	1049	1131
TRINITY_DN126394_c1_g1_i1	179	253.01	161.582	131.38	261.382	269.989	114.011	146.752	158.446	215.45
TRINITY_DN126395_c0_g2_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN126396_c1_g1_i6	1318.52	1640.7	1138.83	1181.25	2122.3	2309.86	1396.32	1393.12	1056.81	1082.52
TRINITY_DN126397_c0_g2_i1	79	127	76	237	413	261	175	386	224	96
TRINITY_DN126398_c0_g1_i1	17	26	6	12	9	16	78	71	4	5
TRINITY_DN126399_c0_g1_i1	26	18	27	17	33	19	20	27	18	18
TRINITY_DN126399_c1_g3_i1	53.7524	72.07	60.2172	78.929	120.199	105.601	48.7003	87.8945	97.2469	83.0596
TRINITY_DN126400_c4_g2_i1	102	106	96	77	119	136	67	117	96	128
TRINITY_DN126402_c0_g1_i1	302	352	273	284	470	584	315	322	309	279
TRINITY_DN126403_c4_g1_i1	23	15	24	18	17	12	9	10	32	23
TRINITY_DN126403_c5_g3_i1	23	26	22	20	75	29	14	14	11	21
TRINITY_DN126404_c1_g2_i1	85	171	141	206	446	203	152	166	121	148
TRINITY_DN126404_c2_g10_i1	1.5	1.18811	17.5987	1.88075	0.98572	1.62244	0.811913	0	0.5	1.5
TRINITY_DN126404_c2_g12_i1	1.5	1.18811	0	1.88075	0.98572	1.62244	0.811913	0	0.5	1.5
TRINITY_DN126404_c2_g16_i1	0	2.62378	45.4013	1.23851	10.0286	4.75511	3.37617	4	0	0
TRINITY_DN126404_c2_g19_i1	0	0	0	0	0	0	0	0	0	0
TRINITY_DN126404_c3_g1_i1	281	260	250	214	413	330	226	209	304	312
TRINITY_DN126404_c3_g2_i1	181	217	213	221	415	365	262	217	188	272
TRINITY_DN126405_c0_g1_i1	82	141	123.831	94	210.331	153.899	82.2339	86	84.8344	143
TRINITY_DN126405_c0_g2_i1	1	1	0	0	0	0	0	0	0	0
TRINITY_DN126405_c0_g3_i1	0	0	4.16891	0	2.66917	0.101399	3.76606	0	2.16558	0
TRINITY_DN126407_c4_g1_i1	159	163	150	151	256	198	152	135	148	170
