ID	Am2_463	Am2_464	Am4_461	Am6_462	Am6_464
TRINITY_DN128202_c1_g1_i2	119	67	191	85	142
TRINITY_DN128202_c1_g2_i2	43	143	73	59	289
TRINITY_DN128203_c0_g1_i1	350.415	518.456	704.998	528.143	733.105
TRINITY_DN128203_c2_g1_i10	153	94	295	256	220
TRINITY_DN128203_c3_g1_i2	92	125	220	189	244
TRINITY_DN128204_c0_g1_i1	0	1	0	1	0
TRINITY_DN128204_c0_g2_i3	141	667	200	223	700
TRINITY_DN128205_c0_g1_i1	19	8	27	21	38
TRINITY_DN128205_c1_g3_i4	82	54	283	195	101
TRINITY_DN128205_c1_g4_i5	121	80	393	258	192
TRINITY_DN128206_c1_g1_i1	156	91	240	281	144
TRINITY_DN128207_c2_g1_i1	6.43514	12.066	10.1953	2.6254	15.2611
TRINITY_DN128207_c2_g4_i1	12.5649	66.934	76.8047	51.3746	118.739
TRINITY_DN128208_c4_g1_i1	200	178	324	306	290
TRINITY_DN128209_c1_g2_i5	1108	668	1591	1799	1166
TRINITY_DN128209_c2_g4_i2	1	1	19	7	12
TRINITY_DN128209_c3_g1_i1	251	320	480	469	511
TRINITY_DN128209_c4_g1_i4	93	84	201	139	103
TRINITY_DN128209_c4_g2_i1	17	12	14	19	22
TRINITY_DN128209_c4_g3_i1	0	4	3	10	2
TRINITY_DN128210_c1_g1_i1	6	0	5	6	5
TRINITY_DN128210_c1_g2_i1	1171	1292	1785	1743	1537
TRINITY_DN128210_c1_g3_i2	162	127	177	196	220
TRINITY_DN128210_c1_g4_i1	6	1	11	4	1
TRINITY_DN128211_c2_g1_i1	4	3	1	0	2
TRINITY_DN128211_c2_g3_i1	1421	957	1833	2029	1890
TRINITY_DN128212_c4_g17_i1	141.939	49	106	120.433	82
TRINITY_DN128212_c4_g4_i1	1.0608	0	0	28.5672	0
TRINITY_DN128212_c4_g5_i2	1	3	2	5	4
TRINITY_DN128213_c0_g1_i1	37	34	175	105.929	96
TRINITY_DN128214_c1_g2_i1	5	2	11	3	6
TRINITY_DN128216_c3_g1_i1	102.193	89.9032	112.69	147.671	88.469
TRINITY_DN128216_c3_g4_i1	236.583	179.134	444.341	402.839	325.209
TRINITY_DN128218_c0_g3_i1	95.207	301.086	144.043	161.063	296.023
TRINITY_DN128219_c3_g3_i1	248	824	4030.52	372	638
TRINITY_DN128219_c3_g5_i1	20161.8	6335.38	25156.1	8691.52	14980.9
TRINITY_DN128219_c3_g8_i1	10	1	19	32	13
TRINITY_DN128222_c2_g2_i1	17	6	21	7	9
TRINITY_DN128222_c3_g3_i1	788	618	1296	1067	789
TRINITY_DN128222_c5_g1_i3	40	33	71	81	73
TRINITY_DN128223_c0_g1_i2	330	166	361	550	348
TRINITY_DN128224_c1_g1_i2	720	1888	883	500	1138
TRINITY_DN128225_c1_g1_i1	25	199	69	65	334
TRINITY_DN128225_c2_g1_i3	52.2108	32.0886	60.4453	89.5298	83.6381
TRINITY_DN128225_c4_g1_i1	1444.97	948	2242	964	1484
TRINITY_DN128225_c4_g2_i1	3.03039	2	1	0	3
TRINITY_DN128225_c5_g1_i1	131	122.112	12.4302	287.95	13
TRINITY_DN128227_c3_g2_i4	6	11	10	6.22835	11
TRINITY_DN128228_c0_g2_i1	41.3958	28.2035	106.547	60.7927	79.4434
TRINITY_DN128228_c0_g4_i4	16	104	54	29	107
TRINITY_DN128229_c0_g1_i2	30	20	77	86	72
TRINITY_DN128230_c0_g1_i1	762	932	870	1088	1338
TRINITY_DN128230_c0_g2_i1	33	49	41	89	68
TRINITY_DN128232_c2_g1_i2	266.707	206.921	352.936	395.555	247.555
TRINITY_DN128232_c3_g2_i3	123	323	292	249	385
TRINITY_DN128233_c1_g1_i1	143.52	112.501	437.452	281.495	201.405
TRINITY_DN128234_c0_g1_i2	10	11	32	25	28
TRINITY_DN128235_c3_g6_i1	40.6755	31.5643	49.0095	84.256	67.0872
TRINITY_DN128236_c0_g1_i1	45	31	56	61	59
TRINITY_DN128236_c0_g2_i1	34	82	144	125	125
TRINITY_DN128237_c10_g1_i1	1103.62	751.912	1861.72	1368.18	1164.12
TRINITY_DN128237_c11_g2_i4	2	1	7	2	10
TRINITY_DN128240_c0_g1_i1	59	228.364	96	56	239
TRINITY_DN128241_c5_g1_i1	7	18	30	45	49
TRINITY_DN128241_c6_g3_i1	998.337	476.632	1546.9	1135.4	1204.23
TRINITY_DN128246_c0_g1_i1	116	234.387	157	117	179
TRINITY_DN128246_c0_g3_i1	12.3787	15.3044	32.9865	34.9881	70.0168
TRINITY_DN128246_c0_g4_i2	66	65.6533	80	93	88.4027
TRINITY_DN128246_c0_g5_i3	40	92.9598	42	41	95.5973
TRINITY_DN128246_c0_g6_i1	3	2	1	1	3
TRINITY_DN128247_c4_g2_i3	44.6298	50.0466	71.6198	75	105.755
TRINITY_DN128247_c5_g9_i3	621.254	6190.64	1109.8	1036.66	9635.87
TRINITY_DN128248_c0_g1_i6	878	1009	1331	1315	1221
TRINITY_DN128248_c0_g2_i1	0	0	0	0	0
TRINITY_DN128249_c4_g1_i1	5	1	5	1	1
TRINITY_DN128249_c4_g2_i1	15.204	12.916	51	48.0639	29.7672
TRINITY_DN128250_c4_g2_i1	178	111	291	247	278
TRINITY_DN128250_c5_g2_i1	134	188	391	215	249
TRINITY_DN128250_c6_g2_i1	26	26	62	45	46
TRINITY_DN128251_c0_g3_i1	120	377	334	167	273
TRINITY_DN128253_c0_g1_i4	1483.87	1571.07	2603.67	2454.55	2726.86
TRINITY_DN128253_c0_g2_i1	906.13	959.929	1346.33	1574.45	1864.14
TRINITY_DN128254_c2_g2_i1	91.23	54.6472	159.956	183.88	164.441
TRINITY_DN128254_c2_g3_i1	61	42	135.37	121	113.883
TRINITY_DN128254_c2_g5_i1	48.8994	22.7223	82.4746	83.4233	36.4792
TRINITY_DN128255_c4_g1_i1	54	49	131	67	97
TRINITY_DN128256_c1_g2_i1	0	0	0	0	0
TRINITY_DN128256_c2_g1_i2	82	103	123	93	67
TRINITY_DN128256_c2_g6_i1	7	9	54	18	11
TRINITY_DN128257_c5_g1_i4	6	3	9	2	4
TRINITY_DN128257_c6_g2_i9	107	79.4911	149	93	144
TRINITY_DN128259_c0_g1_i1	37	629.571	49	57	846
TRINITY_DN128260_c1_g2_i1	2	3	3	12	3
TRINITY_DN128260_c1_g4_i1	11.8582	5.92051	9.55073	22.9622	2.36253
TRINITY_DN128260_c1_g5_i6	5446.96	2116.62	4191.39	9316.79	2843.25
TRINITY_DN128260_c1_g6_i1	15.0659	10.1096	6	19.0252	9
TRINITY_DN128262_c0_g1_i1	16	11	25	21	13.0397
TRINITY_DN128262_c0_g2_i1	17	4	69	30	37
TRINITY_DN128263_c0_g1_i1	1031	909	2346	2310	1584
TRINITY_DN128264_c1_g3_i1	23	15	28	43	22
TRINITY_DN128264_c2_g3_i1	106.361	381.65	175.59	71.3178	266.414
TRINITY_DN128265_c2_g4_i1	664	488	824	1140	925
TRINITY_DN128266_c0_g1_i2	34	32	114	88	30
TRINITY_DN128268_c2_g2_i1	29	385	65	51	243
TRINITY_DN128268_c3_g4_i1	125.855	85	165.763	138	104
TRINITY_DN128268_c3_g7_i1	53.8861	36.7702	99.1137	103.588	81.8157
TRINITY_DN128270_c2_g2_i1	10	16	28	21	20
TRINITY_DN128270_c2_g3_i3	89	159	113	169	200
TRINITY_DN128271_c0_g1_i1	2	2	3	6	2
TRINITY_DN128271_c1_g1_i1	158.142	167.344	208.526	200.978	348.087
TRINITY_DN128271_c1_g2_i3	381	377	654	710	692
TRINITY_DN128271_c1_g4_i1	129.858	176.656	223.474	293.022	227.913
TRINITY_DN128271_c2_g1_i1	2	1	1	1	0
TRINITY_DN128272_c2_g1_i1	86	33	125	135	92
TRINITY_DN128272_c3_g1_i1	0	5	1	1	3
TRINITY_DN128272_c3_g2_i1	0	86.5869	23.1993	0	113.645
TRINITY_DN128272_c3_g3_i1	211	756.413	321.801	283	940.355
TRINITY_DN128272_c5_g1_i4	8	507	47	15	662
TRINITY_DN128273_c0_g1_i1	0	24.2756	47.6114	0	17.7054
TRINITY_DN128273_c0_g2_i1	52	11.7244	77.3886	128	64.2946
TRINITY_DN128273_c2_g2_i2	365.383	531	643	439.715	568
TRINITY_DN128273_c2_g3_i2	110	54	155	116	108
TRINITY_DN128273_c2_g4_i1	4.61708	0	0	1.28452	0
TRINITY_DN128273_c2_g5_i2	1204	865	2174	1674	2955
TRINITY_DN128274_c3_g1_i4	89	123	171	254	169
TRINITY_DN128274_c3_g3_i1	0	25	0	3	37
TRINITY_DN128274_c4_g1_i4	98	696	223	189	828
TRINITY_DN128275_c0_g1_i3	43	67	102	70	122
TRINITY_DN128276_c0_g1_i2	16.1233	207.844	45.4911	53.1714	132.495
TRINITY_DN128277_c0_g1_i1	0	0	0	0	0
TRINITY_DN128277_c0_g3_i1	6	4	6	7	3
TRINITY_DN128278_c4_g3_i1	164.798	128.99	330.504	405.274	276.927
TRINITY_DN128278_c4_g5_i1	250	202	443	494	319
TRINITY_DN128278_c6_g10_i1	1	1	9	1	3
TRINITY_DN128278_c6_g2_i1	69	90	208	117	150
TRINITY_DN128278_c6_g9_i1	94	79	83	175.338	146
TRINITY_DN128279_c0_g2_i1	0	0	1	4	1
TRINITY_DN128279_c2_g1_i1	141	130	204	265	207
TRINITY_DN128281_c0_g1_i1	18	32	69	62	35
TRINITY_DN128282_c6_g2_i1	22	303.755	31	25.6881	303.698
TRINITY_DN128284_c0_g1_i3	20	16	40	29	29
TRINITY_DN128285_c5_g1_i1	37	41	42	42	64
TRINITY_DN128285_c5_g2_i1	16782	9738	33932	32752	23442
TRINITY_DN128285_c6_g3_i4	198.251	1403.95	348.963	348.098	2157.09
TRINITY_DN128286_c2_g1_i2	758	445	1376	1997	730
TRINITY_DN128286_c3_g1_i1	39.9243	43	130.74	95.7907	71.0922
TRINITY_DN128286_c3_g2_i3	115	93	211	222	169
TRINITY_DN128287_c6_g2_i1	15.6036	29.3579	33.1329	41.7182	47.4763
TRINITY_DN128287_c6_g3_i1	94	64	150	202	155
TRINITY_DN128290_c0_g1_i1	18.1115	10.8114	22	14.6646	11.1497
TRINITY_DN128290_c0_g4_i1	14.8885	7.1886	33	21.3354	23.8503
TRINITY_DN128292_c0_g1_i1	7	12	31	22	12
TRINITY_DN128292_c1_g1_i5	420	387.55	1217.24	943.047	513.06
TRINITY_DN128293_c8_g1_i1	0	1.57649	0.427234	5.67042	2.64099
TRINITY_DN128293_c8_g2_i1	7	4.42351	8.57277	4.32958	4.35901
TRINITY_DN128293_c8_g3_i3	3	3	9	4	6
TRINITY_DN128294_c0_g1_i1	68	214	191	152	225
TRINITY_DN128294_c0_g3_i2	18	10	28	35	23.5544
TRINITY_DN128296_c3_g2_i4	8	9	66	14	16
TRINITY_DN128297_c0_g3_i3	1	23	3	4	43
TRINITY_DN128297_c0_g4_i3	22.1576	23.5923	54.2134	42.7588	50.1691
TRINITY_DN128298_c0_g2_i1	8.44484	8.89276	13.3138	6.51346	13.9344
TRINITY_DN128298_c0_g3_i1	8.44484	8.89276	26.6276	39.0808	13.9344
TRINITY_DN128298_c1_g1_i3	187.696	138.874	316.05	360.392	297.364
TRINITY_DN128298_c1_g2_i4	41.1095	52.4144	60.1212	93.1076	71.1926
TRINITY_DN128300_c2_g1_i1	78.3989	62.2812	183.905	215.969	134.837
TRINITY_DN128302_c1_g2_i1	86	97	206	189	201
TRINITY_DN128303_c0_g2_i10	33.5832	36.3756	48.9432	50	53.3918
TRINITY_DN128303_c0_g4_i1	1.41678	3.62435	3.05678	4	12.6082
TRINITY_DN128304_c0_g1_i4	219	121	483	311	641
TRINITY_DN128309_c0_g1_i1	379	243	611	565	480
TRINITY_DN128311_c1_g11_i1	0	0	0	4.03507	3
TRINITY_DN128311_c1_g3_i1	0	0	0	0	0
TRINITY_DN128311_c1_g4_i1	2.47968	0	4.26556	6.05261	0
TRINITY_DN128311_c1_g5_i1	10.5419	7.17052	22.2231	20.1887	10.763
TRINITY_DN128311_c1_g6_i1	2.60797	0	1.56397	0	0
TRINITY_DN128311_c1_g7_i1	0	0	0	0	0
TRINITY_DN128311_c1_g8_i1	0	0	0	0	0
TRINITY_DN128311_c2_g4_i2	676	606	1324	1256	1287
TRINITY_DN128311_c2_g8_i1	6	5	7	13	11
TRINITY_DN128312_c1_g1_i2	142	95	285	236.213	224.094
TRINITY_DN128312_c6_g1_i1	57	70	90	75	133
TRINITY_DN128313_c2_g2_i1	12	6	16	23	21
TRINITY_DN128313_c5_g2_i1	5687.82	2632.59	11058.5	7423.04	4856.28
TRINITY_DN128313_c7_g1_i2	11	122	35	23	161
TRINITY_DN128314_c1_g1_i1	49	55	64	76	87
TRINITY_DN128314_c2_g1_i3	160	700	189	190	1075
TRINITY_DN128314_c5_g1_i2	66	56	277	278	129
TRINITY_DN128314_c6_g1_i1	9	9	13	25	15
TRINITY_DN128314_c6_g2_i1	110	94	273	217	141
TRINITY_DN128315_c3_g3_i1	56.9611	30.9521	64.9128	62.4927	47.138
TRINITY_DN128315_c3_g4_i2	391.782	214.618	587.504	430.691	337.112
TRINITY_DN128315_c3_g5_i1	20.2363	18.7094	29.7974	56.1049	44.2202
TRINITY_DN128316_c0_g1_i1	109.735	71.4827	207.974	231.212	181.081
TRINITY_DN128317_c0_g1_i1	66	76	115	129	135
TRINITY_DN128319_c1_g1_i3	481	283	995	827	474
TRINITY_DN128319_c2_g2_i1	464	359	966	952	479
TRINITY_DN128320_c1_g2_i2	1132	2724	1893	1863	4194
TRINITY_DN128320_c1_g3_i1	1	0	4	9	1
TRINITY_DN128321_c6_g1_i2	33	50	82	74	68
TRINITY_DN128321_c7_g3_i5	45.16	50.1538	92.1095	93.1214	91.4063
TRINITY_DN128322_c0_g2_i2	29.106	14.0287	73.0817	107.092	53.0402
TRINITY_DN128322_c0_g5_i1	8	76	13	5	20
TRINITY_DN128322_c0_g6_i10	10	51	16	20	51
TRINITY_DN128322_c0_g7_i1	11.931	112.786	30	10	118.977
TRINITY_DN128322_c0_g8_i1	6	3	4	6	2
TRINITY_DN128324_c0_g4_i1	0	0	0	4	5
TRINITY_DN128329_c3_g2_i2	126	67	131	128	102
TRINITY_DN128330_c0_g1_i3	519	393	1755	914	1060
TRINITY_DN128331_c0_g1_i1	115	77	182	234	173
TRINITY_DN128331_c1_g1_i2	4	1	3	4.08172	2
TRINITY_DN128331_c2_g1_i1	18	1006	18	22	1176
TRINITY_DN128331_c3_g1_i1	126	112	238	235	198
TRINITY_DN128332_c0_g1_i2	134.392	142.551	149	176	198
TRINITY_DN128332_c0_g2_i1	0	0	0	0	0
TRINITY_DN128332_c0_g3_i2	20	39	41	48	51
TRINITY_DN128334_c1_g2_i2	11291.6	7641.34	24866.4	16339.5	22843.3
TRINITY_DN128335_c3_g2_i1	316	1490	321	443	1631
TRINITY_DN128335_c6_g1_i3	1149	987	2417	1757	1740
TRINITY_DN128336_c3_g2_i1	26	13	7	6.09176	5
TRINITY_DN128336_c3_g3_i2	59	56	119	76	107
TRINITY_DN128336_c3_g4_i2	79.7454	78	163.573	155.387	124.902
TRINITY_DN128339_c0_g1_i4	432.443	356.111	871.743	682.721	617.144
TRINITY_DN128341_c6_g2_i1	1	15	7	5	29
TRINITY_DN128342_c0_g1_i2	209	111	315	279	218
TRINITY_DN128343_c0_g1_i2	56	123	97	87	144
TRINITY_DN128343_c1_g1_i1	315	372	484	485	462
TRINITY_DN128343_c2_g2_i2	20.8746	24.7991	34.6214	37.6213	18.3591
TRINITY_DN128343_c2_g3_i1	23	27	53	34.7123	37
TRINITY_DN128343_c2_g4_i1	13	26	24	19.2877	25
TRINITY_DN128344_c4_g1_i1	176	191	334	310	295
TRINITY_DN128344_c4_g2_i1	750	860	1175	1182	1839
TRINITY_DN128345_c0_g1_i1	11	9	13	16	24
TRINITY_DN128345_c0_g2_i1	3	4	10	1	7
TRINITY_DN128346_c0_g1_i2	7	59.3232	42	22	73.2356
TRINITY_DN128348_c3_g1_i1	14.0046	5.0007	21	26.0025	17
TRINITY_DN128348_c7_g1_i1	129	530	261	214	846
TRINITY_DN128348_c7_g2_i1	1	0	0	1	0
TRINITY_DN128349_c5_g4_i1	8	3	7	10	4
TRINITY_DN128351_c2_g1_i3	670	262	1136.64	1432	985
TRINITY_DN128352_c2_g1_i1	25	11	29	48	26
TRINITY_DN128352_c2_g2_i1	12	7	23	17	13
TRINITY_DN128353_c0_g4_i3	388	153	972	1113	455
TRINITY_DN128353_c0_g5_i2	1216.39	450.375	678.956	1947.45	1106.15
TRINITY_DN128355_c2_g2_i1	8	5	18	22	22
TRINITY_DN128356_c5_g1_i1	2	1	4	2	2
TRINITY_DN128356_c5_g3_i2	0	33	0	1	21
TRINITY_DN128356_c6_g1_i1	20	10	30	19	321
TRINITY_DN128356_c8_g1_i2	12004	13125	26238	16222	24053
TRINITY_DN128358_c2_g2_i8	5	102	20	14	100
TRINITY_DN12836_c0_g1_i1	2	3	3	7	1
TRINITY_DN128360_c2_g2_i1	198	171	494	312	332
TRINITY_DN128360_c2_g3_i1	75.4369	55.5129	205.499	105.669	118.979
TRINITY_DN128360_c3_g3_i1	73.1263	153.029	117.711	90.6776	90.4827
TRINITY_DN128362_c0_g3_i3	172	559.354	217	228	695
TRINITY_DN128362_c1_g1_i1	225	203	375	339	349
TRINITY_DN128362_c1_g4_i2	484	361.93	1020	746	820
TRINITY_DN128362_c1_g5_i1	9.3179	4.53114	34.7582	5.64315	15.9972
TRINITY_DN128363_c3_g1_i1	1552	1809	1832	2188	2581
TRINITY_DN128363_c4_g1_i1	39.5617	40	135	205.192	100.792
TRINITY_DN128364_c0_g1_i7	35	25	83	42	57
TRINITY_DN128365_c1_g1_i2	43	27	48.5525	85.7269	57.8087
TRINITY_DN128365_c2_g2_i1	168	115	501.612	291.552	188
TRINITY_DN128365_c2_g8_i1	335.56	169.388	408.88	434.686	345.019
TRINITY_DN128366_c0_g1_i1	323.574	231.504	606.901	598.222	434.667
TRINITY_DN128367_c0_g1_i1	456	665	719	820	971
TRINITY_DN128367_c1_g4_i3	1503.98	1350.44	4209	168	4564
TRINITY_DN128368_c0_g1_i1	298	753	662	562	1178
TRINITY_DN128369_c5_g1_i1	253.888	854.707	475.281	578.454	1147.77
TRINITY_DN128369_c5_g3_i3	192.631	238.999	367.058	252.842	410.848
TRINITY_DN128369_c6_g1_i1	248	133	664	539	631.483
TRINITY_DN128370_c0_g3_i2	2841	2602	6407	6637	4914
TRINITY_DN128371_c0_g1_i3	38	30	40	85	36
TRINITY_DN128372_c0_g1_i2	201	212	408	392	409
TRINITY_DN128372_c1_g3_i1	0	9	0	1	4
TRINITY_DN128374_c0_g17_i2	263	2872	484	446	2228
TRINITY_DN128375_c0_g1_i2	637	621	1084	821	905
TRINITY_DN128376_c2_g5_i2	254	150	28	717	617
TRINITY_DN128376_c3_g6_i2	86	38	103	118	152
TRINITY_DN128377_c3_g1_i3	77	50	93	75	84
TRINITY_DN128377_c4_g3_i1	1253	710	2068	1840	1837
TRINITY_DN128378_c1_g1_i4	2246	4724	4422	4012	5479
TRINITY_DN128379_c0_g2_i2	19	3	13	41	20
TRINITY_DN128379_c1_g2_i1	94	44	115	141	128
TRINITY_DN128381_c1_g1_i1	480	671	405	780	746
TRINITY_DN128381_c1_g2_i2	6	72	3	0	92
TRINITY_DN128381_c1_g3_i2	327	177	451.897	374.943	124
TRINITY_DN128381_c1_g4_i1	126	29	165	230	136
TRINITY_DN128381_c2_g3_i3	502	122	231	215	481
TRINITY_DN128382_c1_g1_i5	92	61	263	125	98
TRINITY_DN128383_c2_g1_i2	43	31	93	77	70
TRINITY_DN128383_c2_g6_i6	110.572	100.897	284.757	225.123	151.876
TRINITY_DN128384_c2_g1_i6	3895	1917	15419	6917	6656
TRINITY_DN128385_c0_g2_i8	188	191	588	335	317
TRINITY_DN128386_c1_g1_i1	719.836	544.809	1398.7	1034.51	813.599
TRINITY_DN128388_c1_g1_i1	6	4	18	11	9
TRINITY_DN128388_c1_g3_i1	0	0	6.14787	1.14733	0
TRINITY_DN128388_c1_g4_i2	1535	1139	3031.85	2458.85	2537
TRINITY_DN128390_c3_g1_i1	151.996	402.096	264.793	254.553	646.265
TRINITY_DN128390_c4_g2_i1	95.9295	151.812	175.766	179.799	178.825
TRINITY_DN128390_c5_g1_i1	117	148	204	192	189
TRINITY_DN128391_c0_g1_i1	20	72	16	23	13
TRINITY_DN128391_c1_g1_i1	3	6	6	8	9
TRINITY_DN128391_c2_g3_i1	2.46095	1.66078	6.97171	0	0
TRINITY_DN128391_c2_g4_i2	222.875	414.826	467.939	531.036	372.635
TRINITY_DN128392_c3_g1_i1	0	0	0	0	4.41481
TRINITY_DN128392_c3_g4_i1	1.80672	1	2.73037	0	0
TRINITY_DN128392_c3_g5_i1	0	4	1	1	2
TRINITY_DN128392_c3_g6_i1	11	5	17	19	13
TRINITY_DN128392_c3_g7_i1	4.19328	7	10.2696	13	9
TRINITY_DN128393_c1_g1_i1	514	409	685	791	758
TRINITY_DN128394_c1_g2_i1	3	1	8	4	4
TRINITY_DN128394_c4_g1_i3	1.10717	8.89023	460.132	511.111	217.476
TRINITY_DN128395_c1_g2_i2	205.039	198.026	196.238	335.848	313.338
TRINITY_DN128395_c2_g1_i1	6	4	10	15	17
TRINITY_DN128395_c2_g2_i1	58	133	76	104	128
TRINITY_DN128396_c6_g2_i1	237.715	247	383.581	357	375.207
TRINITY_DN128396_c8_g4_i1	70	29	105	77	57
TRINITY_DN128397_c1_g1_i1	213.108	291.124	412.635	328.822	478.756
TRINITY_DN128397_c3_g2_i2	199	685	512.584	481	921
TRINITY_DN128397_c3_g5_i1	58	39	88	83	71
TRINITY_DN128398_c0_g1_i1	21	73	24	41	120
TRINITY_DN128399_c2_g3_i2	128.496	97.6101	295.789	263.706	214.175
TRINITY_DN128399_c2_g5_i1	134.18	251.719	194.247	162.27	365.942
TRINITY_DN128400_c0_g1_i1	16	6	39	20	26
TRINITY_DN128401_c4_g2_i1	1823	2102.89	2259	558	2213
TRINITY_DN128401_c4_g3_i1	34	35.115	50.5071	56	44
TRINITY_DN128401_c6_g2_i1	43	40	72	95	103
TRINITY_DN128402_c0_g1_i2	1	13422	4	4	26403
TRINITY_DN128405_c2_g2_i1	38	12	123	20	51
TRINITY_DN128405_c2_g3_i3	492.276	959	960.502	843.16	1199.59
TRINITY_DN128405_c2_g5_i2	8.19017	6.02353	14.4507	6.22536	12.0172
TRINITY_DN128406_c2_g1_i1	26	22	56	44	27
TRINITY_DN128406_c3_g1_i2	242.567	257.72	349.99	447.243	333.168
TRINITY_DN128408_c3_g3_i1	17	17	28	48	28
TRINITY_DN128408_c3_g6_i1	3	9	12	14	12
TRINITY_DN128408_c3_g7_i3	542	3467	1057	950	4387
TRINITY_DN128409_c3_g1_i1	4846	4268	5374	7763	7535
TRINITY_DN128410_c1_g1_i1	282.727	230.339	525.737	561.63	460.241
TRINITY_DN128411_c2_g1_i1	38	22.3569	81.2394	48.4426	59
TRINITY_DN128411_c2_g2_i4	159	125	209	234	231
TRINITY_DN128411_c2_g3_i4	161	111.643	401.761	476.616	259
TRINITY_DN128412_c3_g1_i2	61.8477	152.925	297.109	138.774	168.696
TRINITY_DN128413_c0_g2_i1	41	20	70	70	44
TRINITY_DN128414_c0_g1_i5	82	53	222	334	146
TRINITY_DN128415_c0_g4_i3	5008	1678	6863	5572	5765
TRINITY_DN128415_c0_g5_i1	4	2	3	9	6
TRINITY_DN128415_c0_g7_i1	1	1	1	2	0
TRINITY_DN128415_c1_g3_i2	40.0599	67.7156	77.7195	84.0109	179.392
TRINITY_DN128417_c4_g3_i1	0	0	1	0	0
TRINITY_DN128417_c4_g4_i2	42	405	58	41	340
TRINITY_DN128419_c0_g2_i2	247	930	460	372	1442
TRINITY_DN128420_c0_g2_i1	21	16	27	39	32
TRINITY_DN128420_c4_g1_i1	169	225	375	245	340
TRINITY_DN128421_c1_g1_i1	229.854	267.302	356	327	357.488
TRINITY_DN128421_c2_g1_i1	74	42	129	164	87
TRINITY_DN128421_c4_g1_i1	195.919	500	264	277	398
TRINITY_DN128421_c4_g2_i1	1.08075	0	0	0	0
TRINITY_DN128421_c4_g3_i1	25	27	40.7753	53	48
TRINITY_DN128422_c5_g3_i2	330.89	894.933	591	606.956	1363.81
TRINITY_DN128422_c6_g7_i4	171.989	111.87	253.656	526.501	217.512
TRINITY_DN128422_c6_g9_i1	11.0109	3.13004	9.34366	12.4992	16.4885
TRINITY_DN128424_c0_g1_i2	0	103	0	0	23
TRINITY_DN128424_c0_g2_i1	0	150	0	0	17
TRINITY_DN128424_c1_g1_i3	270.741	178	543.666	486.554	357
TRINITY_DN128425_c0_g1_i1	704	2412	957	1103	2490
TRINITY_DN128426_c3_g1_i1	94.7234	43.9793	153.518	127.661	191.587
TRINITY_DN128426_c3_g2_i1	57.8611	72.8226	213.333	254.667	213.511
TRINITY_DN128426_c3_g3_i1	95.8432	65.4351	143.587	163.86	97.866
TRINITY_DN128427_c0_g1_i15	47	37	96	76	87
TRINITY_DN128427_c0_g2_i2	154	1185	253	229.127	1109
TRINITY_DN128428_c0_g3_i2	54	84	84	81	265
TRINITY_DN128429_c0_g1_i1	93	344	188	130	247
TRINITY_DN128430_c0_g1_i1	108.994	79.7705	187.888	159	189
TRINITY_DN128431_c0_g1_i3	134.197	82.0885	194.301	232.372	135.346
TRINITY_DN128432_c1_g1_i2	198	897	258	293	854
TRINITY_DN128433_c0_g1_i2	1154	1325	2194	1818	1828
TRINITY_DN128433_c0_g2_i1	10	9	29	19	18
TRINITY_DN128434_c0_g1_i6	20	26	74	34	40
TRINITY_DN128434_c1_g1_i1	100	57	155	118	154
TRINITY_DN128434_c1_g4_i1	12	20	46	30	34
TRINITY_DN128434_c1_g5_i1	0	0	0	0	0
TRINITY_DN128435_c1_g2_i1	3	9	3	2	15
TRINITY_DN128435_c1_g3_i1	20	14	26	26	15
TRINITY_DN128435_c1_g4_i3	6	65	21	11	60
TRINITY_DN128435_c3_g1_i1	126.839	177.089	331.766	219.555	274.395
TRINITY_DN128435_c3_g3_i1	7.16089	8.91109	7.23423	16.4445	15.6047
TRINITY_DN128436_c4_g1_i1	58.3931	59.5707	184.08	100.28	102.237
TRINITY_DN128436_c5_g2_i1	91.593	42.4936	161.809	108.823	111.25
TRINITY_DN128436_c5_g4_i1	180.588	119.296	257.291	302.66	302.894
TRINITY_DN128436_c5_g5_i1	1.03536	4.28785	16.6801	16.278	4.04517
TRINITY_DN128437_c4_g4_i1	95	641	388	68	2327
TRINITY_DN128438_c2_g1_i9	95	45	169	99	117
TRINITY_DN128439_c3_g4_i2	113	227	240	213	142
TRINITY_DN128440_c0_g1_i5	95	393	285.005	193.004	231.005
TRINITY_DN128441_c1_g1_i1	670	963	756	570	726
TRINITY_DN128441_c2_g1_i1	26	27.0791	44.1531	55	52.1123
TRINITY_DN128441_c2_g2_i5	519	425	1317	966	1011
TRINITY_DN128441_c2_g5_i3	1820	1434	3941	3977	2541
TRINITY_DN128442_c2_g2_i1	52	72	98	93	65
TRINITY_DN128442_c2_g3_i1	569	1624	1133	1027	2380
TRINITY_DN128443_c0_g1_i1	79	105	212	208	165
TRINITY_DN128443_c0_g3_i6	104	138	199	266	136
TRINITY_DN128444_c2_g9_i1	34	118	203	141	210
TRINITY_DN128445_c0_g1_i1	11	157	41	35	23
TRINITY_DN128445_c0_g3_i2	1349	1955	1615	2144	3279
TRINITY_DN128447_c0_g2_i1	78	240	136	135	235
TRINITY_DN128448_c2_g1_i2	399.383	212.358	574.27	1105.59	448.211
TRINITY_DN128449_c0_g1_i1	136	89	326	323	176
TRINITY_DN128449_c0_g3_i1	52	74	59	71	91
