ID	Am2_314	Am2_315	Am2_316	Am2_318	Am4_314	Am4_317	Am5_311	Am5_312	Am5_313
TRINITY_DN16142_c0_g2_i1	0	0	0	0	0	1	0	0	1
TRINITY_DN131910_c0_g2_i3	24.9652	30.7582	25.6885	12.9177	29.9655	31.6542	55.0539	129.925	25.446
TRINITY_DN122890_c2_g1_i1	131	98	45	34	71	81	71	134	117
TRINITY_DN133819_c0_g2_i3	534	475	910	239	301	1300	1723	4995	1948
TRINITY_DN134867_c2_g1_i1	558	302	104	125	115	188	210	536	172
TRINITY_DN124298_c0_g1_i2	170	105	51	93	98	84	66	190	89
TRINITY_DN129616_c1_g1_i1	0	17.5911	0	4.7073	6.43713	2.62982	7.03944	11.8133	6.34482
TRINITY_DN122337_c2_g1_i4	61631.5	52051.4	37465.7	27567.3	34311.2	41256.2	51825.6	63280.1	59444.1
TRINITY_DN136530_c3_g1_i2	41	43	21	11	17	26	26	44	43
TRINITY_DN183320_c0_g1_i1	1	0	0	0	1	1	0	1	1
TRINITY_DN124062_c2_g2_i1	482	454	288	146	151	220	222	290	240
TRINITY_DN119580_c0_g2_i1	7	8	2	1	2	2	17	48	5
TRINITY_DN129404_c0_g1_i1	1438	1262	792	610	799	899	1107	1717	1163
TRINITY_DN126037_c0_g1_i1	15.1905	11.584	6.4874	6.59437	1.67435	7.81578	7.05587	6.49275	15.9594
TRINITY_DN122182_c0_g1_i2	271.128	251.693	179.702	143	148	137.775	161.766	206	112
TRINITY_DN22053_c0_g2_i1	3	0	2.19037	3	4	1	15	18.9671	3.20175
TRINITY_DN85639_c0_g1_i2	194.457	117	75.9873	60.6173	62.7183	71.7402	72.8975	105.202	73.8453
TRINITY_DN123088_c0_g1_i20	32463	21221	13843	11381	10295	16229	13396	20143	18933
TRINITY_DN105347_c0_g1_i1	0	12	3	0	5	3	0	0	0
TRINITY_DN125833_c1_g2_i1	46	42	26	26	19	60	47	134	44
TRINITY_DN120583_c0_g3_i3	153	173	100	58	177	115	98	169	165
TRINITY_DN133196_c0_g1_i1	688	265	320	194	175	177	219	266	254
TRINITY_DN76057_c0_g2_i1	9	6	6	0	2	8	3	3	5
TRINITY_DN125280_c2_g1_i1	99	106	31	36	70	60	89	79	71
TRINITY_DN125206_c3_g4_i2	73.0498	74.2802	48	33.0109	50	69.5747	190.901	301.383	72.1443
TRINITY_DN96535_c0_g1_i1	8663.7	6192.01	5575.12	3152.04	2854.87	3976.43	4065.86	7449.69	4079.31
TRINITY_DN131190_c0_g1_i3	84.6979	77.2637	42.2131	28.3065	35.1141	7.95733	48.2109	38.0936	46.0654
TRINITY_DN97730_c0_g3_i1	0	0	0	0	0	1	3	14	0
TRINITY_DN121909_c0_g2_i1	450	163	98	56	151	443	86	98	144
TRINITY_DN124504_c0_g1_i2	55	64	39	23	24	24	11	29	42
TRINITY_DN52377_c0_g1_i1	7	3	2	2	1	0	1	0	4
TRINITY_DN118198_c0_g2_i1	11.286	18.8248	6.24572	9.49948	7.09455	12.2947	7.26625	8.11614	14.5846
TRINITY_DN116335_c0_g1_i1	55.5724	34.8512	36	26.4064	26	35	33	30	39
TRINITY_DN132172_c1_g1_i7	74.8302	75.9361	31.8682	23.8392	57.2091	67.8044	123.559	126.905	100.079
TRINITY_DN130857_c4_g1_i2	2505.92	1951.65	1452.52	1049.37	1225.71	1278.84	1199.75	2253.32	1696.6
TRINITY_DN14085_c0_g2_i1	108.35	126	63.9999	12	48	76	145	76	71
TRINITY_DN129911_c3_g5_i1	1	1	0	0	0	0	0	0	0
TRINITY_DN127677_c9_g4_i2	852	859	779	307	494	1122	2744	3946	1236
TRINITY_DN132982_c4_g1_i1	14.9678	15.1548	10.3174	4.54122	3.58262	8.69024	1	5.59829	0
TRINITY_DN129997_c6_g2_i2	35.432	25	14.6496	13	14.3997	27.9128	14.205	33.0201	20.2904
TRINITY_DN129945_c0_g4_i4	408.399	326.83	203.823	156.633	258.375	191.364	197.151	272.614	248.781
TRINITY_DN120835_c1_g3_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN127561_c4_g2_i1	34	28	23	13	18	44	95	145	35
TRINITY_DN124779_c0_g1_i1	5	1.00023	1.00052	2	8	1	5	5	3
TRINITY_DN128829_c2_g1_i2	1111.49	813.896	544.929	424.921	460	472.928	509.944	627.861	616.908
TRINITY_DN101610_c0_g2_i1	11300	8067	5957	3153	5215	5785	5169	7773	7101
TRINITY_DN126848_c4_g2_i1	208	173	119	73	90	74	83	150	124
TRINITY_DN122618_c1_g1_i3	888.175	280.243	179.769	239.019	51	305.367	296.665	484.943	170.293
TRINITY_DN55262_c0_g2_i1	0	0	0	0	0	0	1	4.86009	1
TRINITY_DN130876_c1_g1_i1	84	69	26	23	91	50	40	59	74
TRINITY_DN123395_c1_g3_i1	2	19	1.00097	2	10	5	14	20	3
TRINITY_DN127531_c0_g1_i1	558.242	479.417	225.69	236.682	376	271.945	285.81	630.236	293.242
TRINITY_DN125938_c5_g1_i1	11	14	7	15	13	7	31	6	21
TRINITY_DN99932_c0_g1_i1	6	1	3	0	0	1	1	2	0
TRINITY_DN128420_c4_g1_i1	226	281	183	93	174	208	247	363	267
TRINITY_DN114751_c0_g1_i2	407	280	209	152	171	157	172	272	252
TRINITY_DN129700_c0_g1_i1	664.595	550.957	333.944	260.932	319.82	366.921	385.453	608.42	559.177
TRINITY_DN127922_c2_g2_i2	200	214	96	82	70	76	85	95	146
TRINITY_DN95432_c0_g1_i1	69	48	17	26	43	25	30	30	42
TRINITY_DN134451_c0_g1_i4	817	695	536	275	478	479	1473.81	2402	578
TRINITY_DN124988_c3_g1_i2	90	72	49	45	52	48	279	361	63
TRINITY_DN67320_c0_g1_i1	3	1	0	0	1	0	2	1	4
TRINITY_DN109944_c0_g3_i1	1943.03	1366.41	971.209	773.813	1154.1	910.411	973.436	1337.82	1185
TRINITY_DN133626_c2_g4_i1	0	0	1	0	2	0	1	0	0
TRINITY_DN117903_c0_g1_i2	769	528	386	309	421	294	407	705	560
TRINITY_DN124672_c4_g9_i4	61	40	40	30	17	29	52.0334	118.05	68
TRINITY_DN132348_c3_g7_i1	22.7121	10.9914	0	7.51487	0	7.43013	0	0	7.42601
TRINITY_DN7251_c0_g2_i1	2	0	0	0	0	0	0	0	0
TRINITY_DN114086_c0_g1_i1	0	11	9	0	0	9	1	18	8
TRINITY_DN119238_c0_g2_i1	15	10	5	2	13	3	17	27	10
TRINITY_DN131002_c1_g2_i1	2014	1564	1018	802	1412	1595	1337	2484	1580
TRINITY_DN121797_c0_g1_i2	60.2142	48.2828	19.1687	24.1969	30.0696	28.135	31.1371	37.1021	60.2257
TRINITY_DN99557_c0_g1_i1	2	2	0	1	1	0	0	2	0
TRINITY_DN16337_c0_g1_i1	211.417	61	48.4977	55	40	23.5006	40.1631	68.0157	25
TRINITY_DN90330_c0_g2_i1	200.625	189.832	78.3165	81.1117	95.9706	78.921	152.165	185.521	142.777
TRINITY_DN121263_c0_g2_i1	146	150	40	55	148	85	99	214	84
TRINITY_DN6360_c0_g1_i1	0	0	1	0	0	1	1	0	2
TRINITY_DN129806_c7_g2_i1	234	236	116	98	122	109	162	184	172
TRINITY_DN93525_c0_g2_i1	128.02	83.9674	49.6621	36.9941	11.3141	41.6555	74.8567	83.1012	66.4631
TRINITY_DN108302_c0_g1_i3	30	35	18	18	18	14	31	36	25
TRINITY_DN111034_c0_g1_i1	28.833	8.34812	15.2701	2.15217	15.8436	44.6013	34.4759	38.781	20.6495
TRINITY_DN129466_c1_g2_i3	4.67208	9.33619	8.55008	8.1677	1.34305	6.319	7.24158	7.32384	10.3492
TRINITY_DN79165_c0_g1_i1	166	187	75	65	82	25	39	41	57
TRINITY_DN115353_c0_g1_i3	843	852	617	384	521	331	351	633	687
TRINITY_DN80717_c0_g2_i1	8.78956	10.8335	2.38683	9.21221	0	5.53282	0	1.44241	0
TRINITY_DN20838_c0_g1_i1	48	30	38	12	7	83	6	15	31
TRINITY_DN126352_c0_g1_i1	5	4	1	2	3	2	2	4	3
TRINITY_DN24145_c0_g1_i1	148.136	126.419	63.3185	53.6022	128.623	37.4553	65.0457	83.9627	57.2753
TRINITY_DN133071_c2_g6_i2	2	2	18	3	9	6	10	7	6
TRINITY_DN97604_c0_g1_i1	242	186	108	97	98	54	42	63	76
TRINITY_DN142009_c0_g1_i1	0	0	0	0	0	0	0	0	2
TRINITY_DN133027_c2_g1_i3	108	39	26	27	57	43	54	98	36
TRINITY_DN97673_c0_g2_i1	2	1	2	2	0	0	0	1	0
TRINITY_DN122293_c0_g1_i1	27	20	4	5	1	3	4	21	2
TRINITY_DN122698_c3_g2_i1	1737.92	1466.01	897.756	666.428	750.387	730.077	1135.1	1729.02	1140.4
TRINITY_DN113995_c0_g1_i1	16	4	3	0	2	3	0	6	5
TRINITY_DN134591_c2_g3_i1	17	8	2	1	5.74445	6	3	10	2
TRINITY_DN103834_c0_g5_i1	45.9071	0	15.4882	22.0501	32.0775	7.75508e-05	10.0737	23.254	9.60237
TRINITY_DN125413_c0_g3_i1	1	4	6	0	0	2	1	2.48575	3
TRINITY_DN132266_c1_g3_i1	12	2	3.42862	7.11775	8.31899	24	8.64451	16.5484	8.38008
TRINITY_DN119789_c0_g1_i4	15191	10893	7613.99	5976	6993	6986	7016	11305	8390
TRINITY_DN119326_c0_g2_i2	33	8	7	8	12	11	3	9	11
TRINITY_DN103834_c0_g8_i1	16.3999	7.57292	9.18131	8.03122	11.8858	18.6253	0	11.4546	8.37934
TRINITY_DN106754_c0_g1_i1	0	0	1	0	0	2.1875	1.33325	0	0
TRINITY_DN123770_c0_g1_i3	600	499	338	268	323	362	311	542	432
TRINITY_DN120489_c0_g2_i1	0	0	0	0	0	0	0	17.336	0
TRINITY_DN103194_c0_g2_i1	0	2.06044	0	1.04726	4	7	0	7.18237	6
TRINITY_DN130081_c0_g2_i16	1361.81	1029.39	686.328	487.024	689.99	677.669	598.723	1070	716.178
TRINITY_DN133367_c0_g2_i1	106	74	42	46	60	38	91	84	79
TRINITY_DN38356_c0_g1_i1	42.7412	38.773	12.9926	10.7301	14.8454	10.6986	26.0599	29.9726	30.152
TRINITY_DN134633_c0_g4_i6	6365.6	5004.6	6066.49	5334.99	17965	8131.84	17007.9	9767.38	1796.7
TRINITY_DN136220_c5_g10_i1	746.083	687.481	436.193	375.036	458.656	472.804	390.827	489.162	477.615
TRINITY_DN93869_c0_g1_i1	0	0	0	0	0	0	1	3	0
TRINITY_DN75289_c0_g1_i1	2	1	0	0	0	0	1	8	2
TRINITY_DN107778_c0_g1_i1	7	5	1	3	0	0	1	3	3
TRINITY_DN183144_c0_g1_i1	2	8	1	2	5	4	3	0	2
TRINITY_DN218939_c0_g1_i1	12	14	9	3	3	11	2	25	16
TRINITY_DN126957_c0_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN133214_c0_g2_i1	92	102	76	50	73	58	48	124	72
TRINITY_DN149105_c0_g1_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN119581_c0_g1_i1	117	93	51	51	54	38	43	70	39
TRINITY_DN76588_c0_g1_i1	1	0	0	0	0	0	0	0	0
TRINITY_DN129736_c3_g1_i1	90.6395	76.4568	57.1676	36.9426	161.805	140.726	131.003	202.016	89.3126
TRINITY_DN116984_c1_g2_i3	95	114	74	47	78.1326	66	35	114	125
TRINITY_DN126383_c8_g1_i1	221	127	84	84	180	126	147	247	161
TRINITY_DN98791_c0_g1_i1	166	152	116	76	96	137	136	324	223
TRINITY_DN159185_c0_g1_i1	5	1	0	1	1	0	0	2	2
TRINITY_DN128858_c0_g1_i1	717	576	391	285	329	289	413	644	439
TRINITY_DN130850_c9_g5_i2	1401	550	674	413	754	772	915	1552	1146
TRINITY_DN123476_c2_g9_i1	5.36581	92.1657	86.1361	0	47.3703	170.888	150.817	255.209	225.912
TRINITY_DN133909_c1_g1_i1	478.928	188.365	183.077	164.969	133.642	126.703	193.28	271.033	266.695
TRINITY_DN125079_c0_g1_i13	2641	2624	1338	1046	1222	1097	1334	1881	1489
TRINITY_DN130524_c3_g1_i2	77	89	49	38	73	66	79	170	70
TRINITY_DN131366_c0_g1_i1	341	344	251	89	97	106	211	248	88
TRINITY_DN120474_c0_g1_i1	19	12	7	1	5	18	15	5	3
TRINITY_DN111998_c0_g3_i2	0	2	0	3	16	7	7	13	8
TRINITY_DN137029_c0_g1_i1	311.649	278.098	156.684	150.074	170.576	222.704	215.904	311.453	288.297
TRINITY_DN51646_c0_g2_i1	0	0	1	0	0	0	0	0	0
TRINITY_DN89790_c0_g1_i1	6.74778	4.28059	0	0	0	0	0	0	9.21235
TRINITY_DN126543_c1_g4_i5	0	0	0	1	1	0	0	0	0
TRINITY_DN61083_c0_g2_i1	2	0	0	0	0	0	1	0	1
TRINITY_DN196142_c0_g1_i1	3	0	0	0	0	0	0	13	0
TRINITY_DN111846_c0_g1_i1	4.96465	6.22496	8	0	7	6	2	3	3
TRINITY_DN134421_c3_g1_i14	1312	1359	793	538	680	592	697	875	648
TRINITY_DN133876_c0_g1_i2	53.3899	20.3259	27.5227	15.5846	15.9739	23.5169	26.8987	37.6153	38.0391
TRINITY_DN20429_c0_g1_i1	11	10	0	4	5	3	5	9	10
TRINITY_DN176619_c0_g1_i1	1	0	1	0	0	1	0	2	1
TRINITY_DN122066_c0_g1_i1	2077	1529	852	977	1339	1116	1053	1747	1057
TRINITY_DN113781_c0_g1_i5	5	2	2	1	0	0	5	1	2
TRINITY_DN92166_c0_g1_i1	1	0	0	0	0	0	1	0	1
TRINITY_DN99574_c0_g1_i1	572.471	580	362	230	301	289	260	379	380
TRINITY_DN133325_c1_g1_i1	194	259	177	74	110	117	253	298	124
TRINITY_DN120964_c0_g1_i1	59	77	27	26	37	29	62	114	74
TRINITY_DN129870_c1_g2_i3	20	20	7	6	11	14	13	44	27
TRINITY_DN121223_c0_g2_i5	399	340	197	61	146	194	134	266	216
TRINITY_DN119911_c3_g1_i1	129.017	93.0814	47.1204	53.0646	121.164	55.0737	91.2664	160.088	59.3427
TRINITY_DN42052_c0_g1_i1	21.7719	6.00881	12.0052	3.00095	3.00516	30.9101	22.0196	25.014	11.0032
TRINITY_DN63118_c0_g1_i1	0	0	1	0	0	0	1	0	0
TRINITY_DN124685_c0_g2_i1	157	77	21	62	106	6	53	31	57
TRINITY_DN129634_c0_g1_i4	7501	6551	5346	3283	2484	2860	3345	5082	3597
TRINITY_DN126225_c0_g3_i2	153	148	104	81	89	90	109	168	89
TRINITY_DN136301_c4_g26_i1	151.398	118.486	89.7049	51.5788	40.5027	60.1804	64.7804	87.7759	71.961
TRINITY_DN136650_c8_g2_i1	1031	608	454	356.497	769.688	979.718	845	1991	1044
TRINITY_DN115740_c0_g2_i1	0	1	0	1	0	0	0	2	0
TRINITY_DN129237_c3_g2_i1	0	1	0	0	0	0	0	0	0
TRINITY_DN135426_c7_g1_i1	135	149	109	67	44	98	195	373	146
TRINITY_DN84775_c0_g1_i1	6	4.00394	9	4.00939	7	9	42.0523	78.1641	11
TRINITY_DN103073_c0_g1_i1	3	1	1	1	3	0	1	2	4
TRINITY_DN14035_c0_g1_i1	46.1243	37.8762	19.7376	24.7399	13.363	13.0435	18.7496	5.51693	18.0717
TRINITY_DN118549_c0_g1_i1	8.7591	11.8723	10.6633	9.704	5.33389	10.7468	21.1013	0	21.7701
TRINITY_DN126865_c0_g1_i1	1400	1450	736	591	920	971	688	1007	1071
TRINITY_DN122441_c1_g2_i1	17	31	12	12	10	8	7	14	7
TRINITY_DN195222_c0_g1_i1	6	7	4	0	3	0	6	1	4
TRINITY_DN124838_c1_g1_i1	42.1034	29.0872	16.0881	14.0855	20.0996	23.0407	12.0646	28.0547	26.0579
TRINITY_DN122852_c0_g1_i1	890	619	311	342	312	307	466	508	488
TRINITY_DN118587_c0_g1_i1	55.7911	32.287	24.6339	15.1467	25.1098	16.0923	27.0054	26.6137	24.5256
TRINITY_DN16221_c0_g1_i1	9	4	1	3	3	4	8	6	7
TRINITY_DN108182_c0_g3_i1	132.614	43.677	47.1834	24.0689	58.9748	27.2141	51.6484	34.1869	62.3401
TRINITY_DN124078_c1_g5_i1	323.964	245.955	113	114.969	124.953	136	104.959	136.941	183.89
TRINITY_DN132314_c2_g8_i1	0	0	0	0.770325	0	2.40045	8	3.0047	1.50058
TRINITY_DN154253_c0_g1_i1	106	113	71	43	52	64	36	64	62
TRINITY_DN114087_c0_g1_i2	236	186	81	105	150	92	95	163	106
TRINITY_DN134885_c0_g2_i1	47	48	33	25	29	41	46	67	52
TRINITY_DN199500_c0_g1_i1	449.506	407.048	230.387	194.541	230.733	249.374	247.647	331.582	245.046
TRINITY_DN117716_c0_g2_i1	153	138	86	53	61	78	104	178	103
TRINITY_DN122495_c0_g3_i1	66.9696	45.2487	28.752	29.66	40.4695	36.8004	61.1675	141.844	59.6681
TRINITY_DN117794_c0_g3_i2	91	73	37	31	41	72	79	148	54
TRINITY_DN155573_c0_g1_i1	9	11	3	4	9	8	7	8	12
TRINITY_DN61309_c0_g2_i1	2	3	0	1	0	1	1	1	1
TRINITY_DN155177_c0_g1_i1	2	1	3	1	1	2	4	8	0
TRINITY_DN129939_c2_g8_i2	12	8	1	2	0	5	6	11	0
TRINITY_DN135747_c7_g2_i1	45	34	23.0312	5	5.0034	31	0	26.006	59
TRINITY_DN131515_c7_g2_i1	1.70738	0	0	0	0	3.2224	0	6.2514	1.97433
TRINITY_DN152349_c0_g1_i1	0	0	0	0	0	1	0	2	0
TRINITY_DN99534_c0_g1_i2	0	0	0	0	0	1	0	1	0
TRINITY_DN124466_c0_g1_i4	7428.3	6175.84	4326.46	2684.5	2810.93	3517.29	3700.96	5960.02	4650.07
TRINITY_DN132521_c2_g3_i2	44.6143	22.5904	29.3878	18.0425	13.4176	44.5507	55.7647	84.8672	33.8956
TRINITY_DN104430_c1_g3_i1	1	0	1	2	1	6	1	4	0
TRINITY_DN87751_c0_g2_i1	5381	3791	2688	2091	2342	2624	2544	3984	3335
TRINITY_DN75326_c0_g1_i2	1	2	1	0	0	1	1	4	2
TRINITY_DN136350_c0_g1_i6	165	180	101	58	70	88	230	353	65
TRINITY_DN30262_c0_g1_i1	17.0043	18.1439	14.3757	13.4605	6.83407	7.13587	15.6259	16.1512	10.2165
TRINITY_DN116817_c0_g1_i1	15	13	4	7	13	5	9	50	15
TRINITY_DN132057_c5_g1_i1	1	2	0	0	0	1	0	0	0
TRINITY_DN136488_c1_g26_i1	130.743	118.431	72.5933	63.2291	20.2064	67.3557	43.6618	42.7879	71.2849
TRINITY_DN106210_c0_g1_i1	1	0	1	0	0	0	0	0	1
TRINITY_DN119262_c0_g1_i1	526	479	246	157	244	285	371	518	354
TRINITY_DN133764_c1_g1_i1	182.446	110.306	60.5674	69.3155	79.1041	81.0943	74.1075	76.0827	101.518
TRINITY_DN122213_c2_g4_i1	373.937	280.03	154.916	124.743	282.904	158.394	174.509	196.187	302.961
TRINITY_DN127559_c5_g3_i1	6	3	2	0	1	4	3	2	0
TRINITY_DN139407_c0_g1_i1	6	6	5	0	0	1	4	2	7
TRINITY_DN130138_c1_g1_i1	302	247	136	104	119	132	121	186	172
TRINITY_DN203943_c0_g1_i1	2	0	0	0	0	1	0	0	1
TRINITY_DN165002_c0_g1_i1	0	0	0	0	1	0	0	0	0
TRINITY_DN129857_c4_g5_i4	369	386	235	216	328	272	314	662	315
TRINITY_DN164823_c0_g1_i1	1230	867	499	370	809	619	790	1223	963
TRINITY_DN167947_c0_g1_i1	1	1	0	1	0	0	1	4	0
TRINITY_DN126009_c3_g1_i3	2268.85	1824.31	1470.62	901	890	888	844	1367	1094.31
TRINITY_DN181143_c0_g1_i1	10	0	0	0	0	3	1	0	0
TRINITY_DN123760_c0_g2_i1	426	237	156	133	183	239	205	324	238
TRINITY_DN135586_c8_g2_i1	24	2.89154e-08	9	4	14	10	7	0.716666	20
TRINITY_DN205039_c0_g1_i1	2	4	1	1	14	2	8	5	6
TRINITY_DN128405_c2_g2_i1	41	23	46	17	23	39	79	194	90
TRINITY_DN130624_c1_g2_i4	62	32	30	27	26	28	30	64	30
TRINITY_DN199149_c0_g1_i1	1	1	2	0	4	0	3	2	4
TRINITY_DN130195_c3_g4_i1	598	385	449	198	305	252	464	714	471
TRINITY_DN124223_c0_g1_i1	1306.99	936	962	607	546.996	844	1206	1971	1162
TRINITY_DN127066_c0_g2_i2	12.0034	7.00069	9.12436	6.03117	2.00059	4	8.00101	12	5.00222
TRINITY_DN86679_c0_g3_i1	22.7676	11.8972	9.36176	9.48291	6.6043	1.84368	11.6074	13.906	13.8513
TRINITY_DN134220_c0_g1_i1	29	18	12	8	22	23	65	140	24
TRINITY_DN90795_c0_g1_i1	928	543	381	601	955	413	773	864	854
TRINITY_DN114211_c0_g1_i2	5	4	2	3	1	0	0	0	2
TRINITY_DN110571_c1_g2_i1	0	0	0	0	0	0	0	0	0
TRINITY_DN131074_c0_g1_i2	238	173	151	107	157	130	195	319	194
TRINITY_DN125493_c1_g3_i1	4.075	2.8034	0	0	8.10024	4.12016	18.595	0	8.37544
TRINITY_DN41677_c0_g1_i1	26.0729	83.7817	26.086	31.7295	0	0	40.8546	48.3747	54.1491
TRINITY_DN113216_c0_g1_i2	0	0	0	0	0	1	0	2	0
TRINITY_DN125423_c3_g1_i2	0	5	5	0	0	2	6	9	3
TRINITY_DN131196_c2_g3_i1	232	171	102	95	133	101	132	171	129
TRINITY_DN103461_c0_g2_i2	16	11	6	3	9	10	5	22	9
TRINITY_DN115727_c0_g1_i1	53	32	31	19	32	69	74	100	77
TRINITY_DN42827_c0_g1_i1	0	0	2	0	0	2	0	0	2
TRINITY_DN101824_c0_g1_i1	1	0	2	1	2	0	0	3	2
TRINITY_DN125472_c2_g1_i3	232	182	87	97	131	126	130	139	187
TRINITY_DN116071_c0_g1_i1	28	26	9	9	22.4964	14	5	14.0211	25
TRINITY_DN160328_c0_g1_i1	0	2	1	1	0	0	2	5	0
TRINITY_DN134600_c3_g1_i1	381	378	170	154	211	239	205	235	288
TRINITY_DN127291_c0_g1_i1	23	12	15	14	42	27	30	37	16
TRINITY_DN124443_c2_g2_i2	81	74	41	36	57	35	33	87	58
TRINITY_DN38701_c0_g1_i1	3	2	0	0	0	1	2	3	2
TRINITY_DN114637_c0_g1_i1	36	18	17	7	44	22	23	50	23
TRINITY_DN127367_c4_g3_i1	17.4643	26.7069	2.60644	13.8208	17.4167	13.9901	18.8147	15.5234	8.10261
TRINITY_DN134701_c4_g5_i1	3	14	2	3	2	5	6	5	2
TRINITY_DN134473_c6_g1_i1	10.0994	9.12055	3.04775	5.0814	0	6.06388	13.0721	15.218	7.07421
TRINITY_DN92730_c0_g1_i1	4	9	0	3	1	0	5	2	1
TRINITY_DN91407_c0_g2_i1	0	0	0	0	0	1	4	6	0
TRINITY_DN83621_c0_g1_i1	42.0475	47.39	23.2797	19.6994	22.3074	23.9815	12.8104	46.7768	39.4943
TRINITY_DN129774_c0_g2_i2	1167	1078	705	602	520	776	961	1833	808
TRINITY_DN117549_c0_g1_i1	103	66	23	40	53	33	51	73	62
TRINITY_DN130460_c1_g2_i1	109	120	89	54	52	62	191.313	411	94
TRINITY_DN193944_c0_g1_i1	5	2	3	1	4	5	2	3	6
TRINITY_DN113605_c0_g1_i1	32	27	14	11	24	26	21	31	39
TRINITY_DN102065_c0_g1_i1	982.087	1008	624.538	444.116	448	429.828	416	570.375	453.056
TRINITY_DN118158_c0_g2_i1	648	486	226	194	424	334	327	567	569
TRINITY_DN133878_c0_g1_i1	5077	3971	2168	2078	3408	2693	2992	3545	3047
TRINITY_DN120581_c0_g2_i8	210	154	70	87	152	80	65	139	93
TRINITY_DN128781_c0_g4_i2	480.966	399.1	176.366	195.53	366.167	386.39	245.749	536.343	345.014
TRINITY_DN129279_c4_g4_i1	3.78934	35.7951	41.7035	0	0	26.8636	0	35.6293	36.1108
TRINITY_DN22630_c0_g2_i1	0	0	0	0	0	0	0	1	0
TRINITY_DN125558_c1_g3_i1	162.265	68.156	28.6618	54.5472	36.5621	52.6532	94.4502	134.367	84.2507
TRINITY_DN118145_c0_g3_i1	0	0	0	0	0	0	0	2.64475	0
TRINITY_DN125459_c5_g1_i1	4	2	2	1	8	2	0	4	4
TRINITY_DN58288_c0_g1_i1	5	2	1	0	0	1	2	4	0
TRINITY_DN134166_c0_g2_i3	196.707	186.709	92.5006	60.3719	66.0183	113.216	78.6707	161.025	70.9755
TRINITY_DN124943_c0_g1_i1	154	24	51	22	24	57	28	42	49
TRINITY_DN134907_c3_g4_i2	180	467	165	88	914	522	466	247	554
TRINITY_DN56292_c0_g1_i1	1	8	3	12	23	21	22	19	18
TRINITY_DN128381_c1_g4_i1	236	313	199	61	24	206	69	246	144
TRINITY_DN106426_c0_g1_i1	1.87065	1	0	0	0	1.87011	0	1	0
TRINITY_DN135294_c0_g1_i1	118	75	47	39	54	71	79	60	77
TRINITY_DN13184_c0_g1_i1	0	0	0.5	0	0	0	0	0	0
TRINITY_DN93728_c0_g3_i1	3	20	6	5	4	9	11	11	16
TRINITY_DN131967_c0_g4_i1	12	19	16	4.01367	22	7	10	13	12.0228
TRINITY_DN103891_c0_g1_i1	282	216	123	81	63	107	136	216	205
TRINITY_DN123479_c1_g2_i1	3	4	0	0	0	0	1	2	4
TRINITY_DN130360_c0_g4_i1	149	107	113	74	178	162	136	293	134
TRINITY_DN132531_c0_g2_i1	108	75	86	53.0126	48	52	77	131.035	64.0293
TRINITY_DN122566_c2_g1_i1	103	91	50	30	51	77	62	126	59
TRINITY_DN113777_c0_g1_i1	533	451	228	197	255	240	234	352	341
TRINITY_DN119914_c0_g1_i4	333	217	169	152	185	132	216	317	260
TRINITY_DN129622_c1_g1_i1	177	131	93	57	83	101	109	194	127
TRINITY_DN133917_c2_g2_i5	49985	31649	19699	17661	22563	23603	24894	30556	28851
TRINITY_DN130886_c1_g3_i1	51	32	17	14	50	56	150	255	65
TRINITY_DN136117_c2_g2_i1	1090	801	417	385	494	383	287	469	451
TRINITY_DN39811_c0_g1_i1	1	0	0	0	0	0	4	3	1
TRINITY_DN196948_c0_g1_i1	0	3	1	4	7	5	2	4	3
TRINITY_DN123672_c0_g1_i1	2764	1900	1968	1010	607	676	860	1050	789
TRINITY_DN113887_c0_g1_i1	11826	4014	5205	6458	13841	4640	8119	14171	8571
TRINITY_DN123189_c1_g2_i1	44.496	33.7335	33.8104	10.4856	12.5039	20.0688	11.0854	22.1541	14.4966
TRINITY_DN102350_c0_g5_i1	0	1	0	0	1	0	2	6	1
TRINITY_DN42729_c0_g1_i1	1	3	0	3	0	0	0	5	1
TRINITY_DN132493_c3_g2_i2	656.027	742.546	474.696	213.768	188.967	290.539	391.964	594.317	349.418
TRINITY_DN130830_c3_g7_i1	0	0	1.43143	117.731	89.8014	0	0	0	0
TRINITY_DN11210_c0_g1_i1	0	0	0	0	1	0	0	2	0
TRINITY_DN181778_c0_g1_i1	6.27196	8.00275	0	2	6.37549	0.502078	7.47372	0	2.57176
TRINITY_DN129203_c1_g8_i1	318.149	332.144	87.0938	112.445	196.894	126.731	503.692	348.462	290.41
TRINITY_DN121672_c0_g5_i1	4	9.71955	3.75	1.5	1	0	1	9	3.6
TRINITY_DN79815_c0_g1_i1	132	28	19	12	10	19	58	82	6
TRINITY_DN210702_c0_g1_i1	0	0	0	0	0	0	1	1	0
TRINITY_DN167220_c0_g1_i1	0	2	0	0	0	1	1	2	2
TRINITY_DN80240_c0_g1_i1	3	3	1	0	0	2	0	5	3
TRINITY_DN121341_c0_g1_i1	64	41	33	15	26	31	43	57	34
TRINITY_DN198979_c0_g1_i1	1	2	1.01201	0	0	0	1	0	0
TRINITY_DN128838_c2_g3_i1	1.43002	0	0	0	0	0	0	0	0
