"Am2_463"	"group1"	"meanXX"	"group2"
"TRINITY_DN128182_c0_g2_i4"	0.0973926028395062	"meanmale"	2.43239268591898	"meanfemale"
"TRINITY_DN128185_c0_g1_i9"	1.89415919849128	"meanmale"	4.49995650997298	"meanfemale"
"TRINITY_DN128186_c0_g1_i4"	1.01767871869963	"meanmale"	6.64139749155056	"meanfemale"
"TRINITY_DN128202_c1_g2_i2"	-0.772522767229533	"meanmale"	1.1529927513159	"meanfemale"
"TRINITY_DN128204_c0_g2_i3"	1.64260667426194	"meanmale"	3.6499892523504	"meanfemale"
"TRINITY_DN128218_c0_g3_i1"	1.31794489404261	"meanmale"	2.64809913709896	"meanfemale"
"TRINITY_DN128224_c1_g1_i2"	4.16015457141734	"meanmale"	5.44257731659597	"meanfemale"
"TRINITY_DN128225_c1_g1_i1"	-0.382333636704496	"meanmale"	2.09287087348286	"meanfemale"
"TRINITY_DN128228_c0_g4_i4"	-1.66813499118653	"meanmale"	0.248895103631491	"meanfemale"
"TRINITY_DN128240_c0_g1_i1"	0.13438233949709	"meanmale"	1.99611665237001	"meanfemale"
"TRINITY_DN128246_c0_g5_i3"	1.5904153279437	"meanmale"	2.88245019274639	"meanfemale"
"TRINITY_DN128247_c5_g9_i3"	3.31626981568424	"meanmale"	6.51589177774618	"meanfemale"
"TRINITY_DN128259_c0_g1_i1"	-0.146486922891422	"meanmale"	3.89841583700017	"meanfemale"
"TRINITY_DN128264_c2_g3_i1"	2.51898255558037	"meanmale"	4.16935642869974	"meanfemale"
"TRINITY_DN128268_c2_g2_i1"	-0.701078231715909	"meanmale"	2.28071042231728	"meanfemale"
"TRINITY_DN128272_c3_g2_i1"	-2.39362487746321	"meanmale"	1.71168403641814	"meanfemale"
"TRINITY_DN128272_c3_g3_i1"	2.23343915382632	"meanmale"	3.98517860829736	"meanfemale"
"TRINITY_DN128272_c5_g1_i4"	-0.482951648752512	"meanmale"	4.41533590115679	"meanfemale"
"TRINITY_DN128274_c4_g1_i4"	1.83826980929296	"meanmale"	4.18053833315814	"meanfemale"
"TRINITY_DN128276_c0_g1_i2"	-1.38199992103899	"meanmale"	1.10624882372341	"meanfemale"
"TRINITY_DN128282_c6_g2_i1"	-0.403664152475869	"meanmale"	3.25964812330254	"meanfemale"
"TRINITY_DN128285_c6_g3_i4"	2.60792925730952	"meanmale"	5.28827846603067	"meanfemale"
"TRINITY_DN128313_c7_g1_i2"	-0.980781304822578	"meanmale"	1.8339272726223	"meanfemale"
"TRINITY_DN128314_c2_g1_i3"	1.85817847402588	"meanmale"	4.2011503020605	"meanfemale"
"TRINITY_DN128320_c1_g2_i2"	4.88589560985804	"meanmale"	6.06589373424435	"meanfemale"
"TRINITY_DN128322_c0_g6_i10"	-0.610403019706944	"meanmale"	1.30313395442356	"meanfemale"
"TRINITY_DN128322_c0_g7_i1"	0.609305358999165	"meanmale"	3.53267821350561	"meanfemale"
"TRINITY_DN128331_c2_g1_i1"	-1.51823566113081	"meanmale"	4.37357101151359	"meanfemale"
"TRINITY_DN128335_c3_g2_i1"	2.49337951713401	"meanmale"	4.70772848154764	"meanfemale"
"TRINITY_DN128346_c0_g1_i2"	-2.83999983050933	"meanmale"	-1.09361990096978	"meanfemale"
"TRINITY_DN128348_c7_g1_i1"	2.01254197201585	"meanmale"	3.89183093585555	"meanfemale"
"TRINITY_DN128356_c6_g1_i1"	-1.05387453263133	"meanmale"	1.54030567038197	"meanfemale"
"TRINITY_DN128358_c2_g2_i8"	0.620789095726898	"meanmale"	3.85364069854019	"meanfemale"
"TRINITY_DN128362_c0_g3_i3"	1.9089316846136	"meanmale"	3.60829235307645	"meanfemale"
"TRINITY_DN128368_c0_g1_i1"	2.85922938526209	"meanmale"	3.91278636028622	"meanfemale"
"TRINITY_DN128369_c5_g1_i1"	2.93361233027146	"meanmale"	4.28174934804295	"meanfemale"
"TRINITY_DN128374_c0_g17_i2"	2.75396218419292	"meanmale"	5.66194626446316	"meanfemale"
"TRINITY_DN128381_c1_g2_i2"	-1.97354102204273	"meanmale"	2.60336967891751	"meanfemale"
"TRINITY_DN128390_c3_g1_i1"	2.42141187016066	"meanmale"	3.7387965936944	"meanfemale"
"TRINITY_DN128397_c3_g2_i2"	2.63862626189493	"meanmale"	3.82910794677531	"meanfemale"
"TRINITY_DN128398_c0_g1_i1"	0.769201479402778	"meanmale"	2.5822706083837	"meanfemale"
"TRINITY_DN128402_c0_g1_i2"	-3.55546352858727	"meanmale"	9.297812210677	"meanfemale"
"TRINITY_DN128408_c3_g7_i3"	3.05508071218142	"meanmale"	5.41114166148668	"meanfemale"
"TRINITY_DN128417_c4_g4_i2"	0.620405714289132	"meanmale"	3.75831144301944	"meanfemale"
"TRINITY_DN128419_c0_g2_i2"	2.48884320231371	"meanmale"	4.30867504374219	"meanfemale"
"TRINITY_DN128421_c4_g1_i1"	2.05947726580081	"meanmale"	3.11079526967416	"meanfemale"
"TRINITY_DN128422_c5_g3_i2"	3.95868667823035	"meanmale"	5.21487363107966	"meanfemale"
"TRINITY_DN128425_c0_g1_i1"	3.47764072413197	"meanmale"	5.03280148416945	"meanfemale"
"TRINITY_DN128427_c0_g2_i2"	1.99374097317711	"meanmale"	4.60542789480562	"meanfemale"
"TRINITY_DN128428_c0_g3_i2"	0.586985951642405	"meanmale"	1.80529269398592	"meanfemale"
"TRINITY_DN128429_c0_g1_i1"	1.25091929629145	"meanmale"	2.60006255606067	"meanfemale"
"TRINITY_DN128432_c1_g1_i2"	1.75333076804964	"meanmale"	3.71350149536668	"meanfemale"
"TRINITY_DN128435_c1_g4_i3"	0.45859505579152	"meanmale"	3.02520300251473	"meanfemale"
"TRINITY_DN128437_c4_g4_i1"	2.05671222142798	"meanmale"	5.10434948212932	"meanfemale"
"TRINITY_DN128442_c2_g3_i1"	3.04467785983444	"meanmale"	4.30719881346063	"meanfemale"
"TRINITY_DN128445_c0_g1_i1"	-0.242003274230612	"meanmale"	1.90476185070062	"meanfemale"
"TRINITY_DN128447_c0_g2_i1"	0.842096762050744	"meanmale"	2.05420578631216	"meanfemale"
"TRINITY_DN128450_c0_g1_i7"	-0.912123050879431	"meanmale"	0.483888823304352	"meanfemale"
"TRINITY_DN128458_c2_g2_i1"	0.946020503089479	"meanmale"	2.59412374230654	"meanfemale"
"TRINITY_DN128462_c1_g2_i4"	2.40370504255166	"meanmale"	4.63015267597705	"meanfemale"
"TRINITY_DN128466_c0_g1_i1"	-1.7290633517079	"meanmale"	1.10337664161248	"meanfemale"
"TRINITY_DN128467_c1_g2_i2"	0.297405753131835	"meanmale"	2.15394150450293	"meanfemale"
"TRINITY_DN128483_c5_g2_i2"	3.75655526043329	"meanmale"	5.23848269606387	"meanfemale"
"TRINITY_DN128499_c5_g1_i2"	0.692526041930377	"meanmale"	2.48393073745703	"meanfemale"
"TRINITY_DN128503_c0_g1_i2"	1.10597196176672	"meanmale"	3.09175433254147	"meanfemale"
"TRINITY_DN128504_c0_g1_i2"	2.08376374086872	"meanmale"	3.22109354810476	"meanfemale"
"TRINITY_DN128505_c1_g1_i4"	5.0944824752774	"meanmale"	7.19666171554379	"meanfemale"
"TRINITY_DN128527_c0_g1_i3"	1.47925643392636	"meanmale"	3.38806160501399	"meanfemale"
"TRINITY_DN128532_c0_g1_i1"	1.20158939223234	"meanmale"	3.12235928371244	"meanfemale"
"TRINITY_DN128532_c0_g2_i1"	1.08782499711071	"meanmale"	3.04774531385195	"meanfemale"
"TRINITY_DN128535_c0_g1_i1"	-1.50145718028509	"meanmale"	0.909509164906378	"meanfemale"
"TRINITY_DN128540_c3_g3_i1"	2.19322682345613	"meanmale"	4.12274392922268	"meanfemale"
"TRINITY_DN128544_c0_g2_i1"	2.5208139586485	"meanmale"	4.65513300126596	"meanfemale"
"TRINITY_DN128548_c0_g1_i1"	2.69212590814471	"meanmale"	4.44711862794076	"meanfemale"
"TRINITY_DN128560_c0_g1_i1"	1.79899161808684	"meanmale"	4.02527782576091	"meanfemale"
"TRINITY_DN128579_c0_g1_i4"	3.1553893501569	"meanmale"	4.62893327649401	"meanfemale"
"TRINITY_DN128589_c4_g2_i2"	-2.83722437308375	"meanmale"	4.92989040488058	"meanfemale"
"TRINITY_DN128595_c0_g6_i1"	1.76281305357797	"meanmale"	7.48268369167821	"meanfemale"
"TRINITY_DN128625_c0_g1_i3"	0.977444264981254	"meanmale"	3.21923426108621	"meanfemale"
"TRINITY_DN128626_c1_g1_i3"	4.24452861952669	"meanmale"	5.53642103090849	"meanfemale"
"TRINITY_DN128626_c2_g3_i7"	0.426082540072011	"meanmale"	1.82996513720503	"meanfemale"
"TRINITY_DN128627_c3_g3_i1"	2.69572913600072	"meanmale"	4.50984368463362	"meanfemale"
"TRINITY_DN128634_c0_g1_i1"	3.69436575078478	"meanmale"	5.34526310925977	"meanfemale"
"TRINITY_DN128638_c0_g1_i2"	-1.19066221725069	"meanmale"	8.06660080051648	"meanfemale"
"TRINITY_DN128639_c1_g2_i3"	2.20157866406509	"meanmale"	4.19852570989064	"meanfemale"
"TRINITY_DN128639_c1_g5_i1"	2.00019589025993	"meanmale"	3.18186939764505	"meanfemale"
"TRINITY_DN128648_c7_g2_i1"	-0.107180648635947	"meanmale"	6.46712181942089	"meanfemale"
"TRINITY_DN128648_c7_g8_i1"	-3.91603925728524	"meanmale"	6.66322869880265	"meanfemale"
"TRINITY_DN128650_c0_g2_i1"	2.03944762637351	"meanmale"	3.2359482120186	"meanfemale"
"TRINITY_DN128652_c2_g1_i3"	3.11998221035169	"meanmale"	4.53771366158087	"meanfemale"
"TRINITY_DN128664_c0_g3_i1"	1.67304939870176	"meanmale"	2.89711338167812	"meanfemale"
"TRINITY_DN128684_c3_g2_i2"	2.34799319800047	"meanmale"	3.43072043283745	"meanfemale"
"TRINITY_DN128686_c3_g1_i1"	5.03635472410024	"meanmale"	6.52509779125866	"meanfemale"
"TRINITY_DN128687_c0_g1_i2"	-0.58342837572319	"meanmale"	1.42980754807647	"meanfemale"
"TRINITY_DN128690_c1_g3_i2"	3.13055695722187	"meanmale"	5.4149834823564	"meanfemale"
"TRINITY_DN128703_c7_g2_i2"	2.91260306001981	"meanmale"	4.09991944646865	"meanfemale"
"TRINITY_DN128711_c0_g1_i4"	2.32096195532039	"meanmale"	4.82664805828517	"meanfemale"
"TRINITY_DN128716_c1_g10_i3"	-1.08019138748055	"meanmale"	1.4718398590422	"meanfemale"
"TRINITY_DN128730_c4_g1_i1"	1.95665305241138	"meanmale"	3.33563086612208	"meanfemale"
"TRINITY_DN128731_c4_g1_i1"	3.12128661479269	"meanmale"	4.63540710711992	"meanfemale"
"TRINITY_DN128742_c10_g1_i1"	2.56466277987145	"meanmale"	4.96491424299529	"meanfemale"
"TRINITY_DN128742_c10_g2_i3"	2.41222650000732	"meanmale"	4.64298836155384	"meanfemale"
"TRINITY_DN128745_c0_g1_i2"	-0.330129975602834	"meanmale"	2.20695027844601	"meanfemale"
"TRINITY_DN128751_c0_g2_i1"	4.81745734025834	"meanmale"	6.29222046977999	"meanfemale"
"TRINITY_DN128755_c0_g2_i5"	1.75269680771481	"meanmale"	3.4554172923015	"meanfemale"
"TRINITY_DN128757_c0_g1_i3"	2.05406454441634	"meanmale"	3.33952557981453	"meanfemale"
"TRINITY_DN128761_c2_g4_i2"	1.01074146947605	"meanmale"	2.22291230436726	"meanfemale"
"TRINITY_DN128768_c2_g2_i3"	4.70414259790126	"meanmale"	5.77956826886426	"meanfemale"
"TRINITY_DN128771_c5_g10_i1"	-1.10264868572278	"meanmale"	1.02815295279508	"meanfemale"
"TRINITY_DN128777_c3_g6_i1"	6.65526024238431	"meanmale"	8.731272386922	"meanfemale"
"TRINITY_DN128784_c3_g1_i2"	-2.43402900660836	"meanmale"	4.15328131243853	"meanfemale"
"TRINITY_DN128784_c3_g3_i1"	-13.2877123795494	"meanmale"	3.44921455367563	"meanfemale"
"TRINITY_DN128790_c6_g2_i1"	3.70850996954477	"meanmale"	4.89605109933611	"meanfemale"
"TRINITY_DN128790_c6_g6_i5"	3.5018101552169	"meanmale"	4.83900437193688	"meanfemale"
"TRINITY_DN128798_c0_g1_i3"	4.26811528560291	"meanmale"	6.40325429970742	"meanfemale"
"TRINITY_DN128804_c0_g1_i2"	-1.46099159211531	"meanmale"	0.963218042114832	"meanfemale"
"TRINITY_DN128807_c0_g1_i1"	-0.560271408702384	"meanmale"	1.57849256474059	"meanfemale"
"TRINITY_DN128812_c3_g3_i1"	-0.0572677475610527	"meanmale"	1.86274728277834	"meanfemale"
"TRINITY_DN128829_c2_g1_i2"	3.98275717869802	"meanmale"	5.20047377816663	"meanfemale"
"TRINITY_DN128835_c0_g1_i1"	1.56901956148394	"meanmale"	2.72371668572512	"meanfemale"
"TRINITY_DN128838_c0_g1_i1"	-1.72864324183225	"meanmale"	0.327009748238261	"meanfemale"
"TRINITY_DN128845_c0_g1_i1"	1.2221165780564	"meanmale"	3.34208909747379	"meanfemale"
"TRINITY_DN128850_c0_g1_i4"	3.92656971770079	"meanmale"	4.95801332377844	"meanfemale"
"TRINITY_DN128858_c0_g1_i1"	2.94487348129705	"meanmale"	4.68503437237329	"meanfemale"
"TRINITY_DN128861_c3_g1_i1"	-2.01114486929403	"meanmale"	3.00599690148341	"meanfemale"
"TRINITY_DN128868_c0_g3_i1"	-6.52824158993769	"meanmale"	3.64290208349968	"meanfemale"
"TRINITY_DN128880_c4_g1_i2"	1.61704359564476	"meanmale"	3.06425932985361	"meanfemale"
"TRINITY_DN128881_c4_g2_i1"	0.173823955013724	"meanmale"	3.66908508403032	"meanfemale"
"TRINITY_DN128884_c3_g1_i1"	0.23068769387456	"meanmale"	2.2940613940913	"meanfemale"
"TRINITY_DN128891_c1_g1_i1"	2.07824437500201	"meanmale"	3.42994550371708	"meanfemale"
"TRINITY_DN128898_c3_g5_i2"	-0.792043478822493	"meanmale"	1.27720513958742	"meanfemale"
"TRINITY_DN128899_c4_g1_i2"	1.3607562834547	"meanmale"	3.4983531541719	"meanfemale"
"TRINITY_DN128904_c3_g5_i1"	1.06539828988132	"meanmale"	2.25598997200784	"meanfemale"
"TRINITY_DN128905_c8_g2_i1"	0.919986370054933	"meanmale"	2.70348780535842	"meanfemale"
"TRINITY_DN128913_c0_g2_i1"	2.34493274621788	"meanmale"	4.62339260528671	"meanfemale"
"TRINITY_DN128913_c0_g3_i1"	0.381248102747911	"meanmale"	3.01371431100359	"meanfemale"
"TRINITY_DN128932_c0_g1_i1"	2.53616517875322	"meanmale"	4.04326918141979	"meanfemale"
"TRINITY_DN128945_c0_g4_i1"	-2.55866964827704	"meanmale"	-0.0334266561084032	"meanfemale"
"TRINITY_DN128950_c0_g1_i6"	1.64319074893958	"meanmale"	2.9520084783442	"meanfemale"
"TRINITY_DN128951_c3_g3_i6"	3.92068558845534	"meanmale"	5.62201714177715	"meanfemale"
"TRINITY_DN128951_c3_g4_i7"	1.53430697189164	"meanmale"	2.93271328759517	"meanfemale"
"TRINITY_DN128952_c0_g1_i4"	4.13253132193485	"meanmale"	5.35852431163556	"meanfemale"
"TRINITY_DN128960_c2_g2_i7"	0.217288253681454	"meanmale"	1.85333723871219	"meanfemale"
"TRINITY_DN128965_c5_g2_i1"	0.216065934366537	"meanmale"	3.25844996879815	"meanfemale"
"TRINITY_DN128972_c3_g1_i2"	-0.382786247415311	"meanmale"	1.73288248004987	"meanfemale"
"TRINITY_DN128981_c1_g4_i1"	-1.11268890556591	"meanmale"	1.97895527314756	"meanfemale"
"TRINITY_DN128983_c1_g1_i5"	2.3321438981776	"meanmale"	4.96694656207753	"meanfemale"
"TRINITY_DN128991_c5_g5_i3"	2.7868769082007	"meanmale"	4.34053979171955	"meanfemale"
"TRINITY_DN128994_c2_g4_i1"	1.12237841413425	"meanmale"	2.92048862732449	"meanfemale"
"TRINITY_DN128999_c1_g2_i3"	1.50285788583771	"meanmale"	3.00168010225177	"meanfemale"
"TRINITY_DN129001_c0_g2_i2"	-0.583268143289861	"meanmale"	1.11667156427318	"meanfemale"
"TRINITY_DN129005_c2_g2_i2"	1.11817228503074	"meanmale"	4.02289322234143	"meanfemale"
"TRINITY_DN129009_c1_g1_i3"	2.15044723740222	"meanmale"	6.07649060429078	"meanfemale"
"TRINITY_DN129016_c3_g1_i2"	2.7021022954822	"meanmale"	4.52070378703602	"meanfemale"
"TRINITY_DN129022_c6_g4_i1"	2.18932226000271	"meanmale"	3.60563376669545	"meanfemale"
"TRINITY_DN129027_c1_g2_i4"	3.09725767369003	"meanmale"	4.41663604783434	"meanfemale"
"TRINITY_DN129032_c7_g3_i4"	2.01825484252499	"meanmale"	3.11185353469168	"meanfemale"
"TRINITY_DN129036_c2_g2_i4"	5.43959083600702	"meanmale"	7.07859488072529	"meanfemale"
"TRINITY_DN129058_c1_g1_i1"	3.21349312681165	"meanmale"	5.07367020276911	"meanfemale"
"TRINITY_DN129061_c0_g1_i19"	3.63667882770154	"meanmale"	4.98446233588775	"meanfemale"
"TRINITY_DN129061_c0_g2_i1"	5.83849385738765	"meanmale"	7.50968736694594	"meanfemale"
"TRINITY_DN129069_c0_g2_i1"	2.31634903691919	"meanmale"	4.74569470691243	"meanfemale"
"TRINITY_DN129081_c0_g1_i1"	0.728922590387542	"meanmale"	3.12351413647729	"meanfemale"
"TRINITY_DN129089_c1_g1_i1"	-1.10380077881226	"meanmale"	0.885200899316396	"meanfemale"
"TRINITY_DN129105_c1_g1_i2"	-0.208208759919583	"meanmale"	1.20004043502052	"meanfemale"
"TRINITY_DN129105_c3_g1_i3"	1.49486345975435	"meanmale"	3.78747998971128	"meanfemale"
"TRINITY_DN129105_c3_g2_i2"	2.31252223299569	"meanmale"	5.06828873197815	"meanfemale"
"TRINITY_DN129106_c0_g7_i1"	2.87592855290504	"meanmale"	4.75759197213527	"meanfemale"
"TRINITY_DN129107_c0_g1_i2"	1.78598230566573	"meanmale"	3.4348740556697	"meanfemale"
"TRINITY_DN129114_c0_g1_i1"	3.11842530833122	"meanmale"	4.320913100242	"meanfemale"
"TRINITY_DN129115_c3_g1_i1"	2.20801165768232	"meanmale"	3.36723547592953	"meanfemale"
"TRINITY_DN129116_c0_g1_i3"	-4.01482017312518	"meanmale"	5.38685957299246	"meanfemale"
"TRINITY_DN129120_c0_g5_i1"	1.55091431257653	"meanmale"	2.85161687980044	"meanfemale"
"TRINITY_DN129121_c4_g2_i1"	0.135413507540148	"meanmale"	1.36062483941758	"meanfemale"
"TRINITY_DN129139_c0_g2_i3"	1.53343228359126	"meanmale"	2.789905169017	"meanfemale"
"TRINITY_DN129140_c0_g5_i6"	4.12995457448431	"meanmale"	5.46785190060763	"meanfemale"
"TRINITY_DN129141_c5_g2_i3"	1.55614872090935	"meanmale"	2.84249969795676	"meanfemale"
"TRINITY_DN129142_c4_g1_i1"	1.57466314826491	"meanmale"	3.64854384976148	"meanfemale"
"TRINITY_DN129158_c3_g1_i1"	0.553783702914681	"meanmale"	1.93802082644392	"meanfemale"
"TRINITY_DN129160_c1_g1_i1"	-1.36328160858279	"meanmale"	0.48175184672269	"meanfemale"
"TRINITY_DN129162_c3_g2_i1"	2.67337882257566	"meanmale"	3.89297537391919	"meanfemale"
"TRINITY_DN129163_c6_g2_i4"	-0.6058078716103	"meanmale"	2.01752557711715	"meanfemale"
"TRINITY_DN129165_c2_g1_i1"	2.27934580117434	"meanmale"	4.45679272211824	"meanfemale"
"TRINITY_DN129165_c3_g1_i1"	4.14190684643351	"meanmale"	5.77571017862412	"meanfemale"
"TRINITY_DN129166_c0_g1_i2"	1.78649328245673	"meanmale"	3.169839527164	"meanfemale"
"TRINITY_DN129167_c6_g1_i1"	1.59003532519102	"meanmale"	3.05272458977503	"meanfemale"
"TRINITY_DN129170_c3_g6_i2"	0.636343807507157	"meanmale"	2.95911114267515	"meanfemale"
"TRINITY_DN129171_c8_g2_i1"	3.05048595367185	"meanmale"	4.1386688645028	"meanfemale"
"TRINITY_DN129172_c0_g2_i2"	1.77723716228365	"meanmale"	3.28824611058623	"meanfemale"
"TRINITY_DN129176_c3_g4_i1"	4.5189255256805	"meanmale"	6.0686361353783	"meanfemale"
"TRINITY_DN129177_c1_g2_i1"	-0.601854977645387	"meanmale"	2.04222742409853	"meanfemale"
"TRINITY_DN129178_c2_g1_i1"	3.36656483474785	"meanmale"	4.94416386969699	"meanfemale"
"TRINITY_DN129190_c3_g1_i1"	1.48405064544717	"meanmale"	3.91887585948944	"meanfemale"
"TRINITY_DN129197_c1_g1_i2"	0.344646693850563	"meanmale"	1.72696516984261	"meanfemale"
"TRINITY_DN129198_c1_g2_i1"	1.68092244908959	"meanmale"	4.80237108949915	"meanfemale"
"TRINITY_DN129198_c1_g3_i1"	4.1753356475617	"meanmale"	6.62381566621802	"meanfemale"
"TRINITY_DN129212_c1_g4_i5"	3.44568698958587	"meanmale"	4.74807151718967	"meanfemale"
"TRINITY_DN129218_c0_g1_i9"	1.24265309361744	"meanmale"	3.79429880350881	"meanfemale"
"TRINITY_DN129219_c4_g1_i1"	1.23198491198253	"meanmale"	3.02962369589183	"meanfemale"
"TRINITY_DN129219_c5_g2_i5"	3.04359981014157	"meanmale"	5.19836968242675	"meanfemale"
"TRINITY_DN129220_c0_g1_i2"	2.00989912195893	"meanmale"	3.10489635155216	"meanfemale"
"TRINITY_DN129227_c0_g5_i2"	1.66592540952925	"meanmale"	3.24639336347261	"meanfemale"
"TRINITY_DN129231_c0_g1_i3"	-2.04162855269294	"meanmale"	0.968970103554888	"meanfemale"
"TRINITY_DN129236_c0_g1_i5"	1.31073777203401	"meanmale"	3.33326720992599	"meanfemale"
"TRINITY_DN129237_c5_g4_i2"	-3.50681759476104	"meanmale"	5.51273566921661	"meanfemale"
"TRINITY_DN129243_c2_g1_i1"	-1.04282666589883	"meanmale"	3.61272095835935	"meanfemale"
"TRINITY_DN129248_c0_g1_i4"	-0.744819611531467	"meanmale"	1.18644823871667	"meanfemale"
"TRINITY_DN129270_c0_g2_i5"	0.0415564275384499	"meanmale"	3.84685721333421	"meanfemale"
"TRINITY_DN129273_c3_g1_i1"	3.50862718692329	"meanmale"	4.56707857459727	"meanfemale"
"TRINITY_DN129273_c5_g6_i1"	3.22005514963667	"meanmale"	4.56993301094377	"meanfemale"
"TRINITY_DN129285_c0_g1_i3"	-2.07506726602	"meanmale"	2.70048779382058	"meanfemale"
"TRINITY_DN129291_c3_g7_i3"	-1.21263629053958	"meanmale"	2.23227604555441	"meanfemale"
"TRINITY_DN129293_c1_g2_i1"	2.99661279103993	"meanmale"	5.37188640257905	"meanfemale"
"TRINITY_DN129307_c0_g2_i1"	4.1201497677833	"meanmale"	5.49011485752798	"meanfemale"
"TRINITY_DN129314_c5_g1_i1"	1.58496974527626	"meanmale"	3.25763357703732	"meanfemale"
"TRINITY_DN129315_c0_g1_i1"	2.35270404457471	"meanmale"	3.72489342556581	"meanfemale"
"TRINITY_DN129315_c0_g2_i1"	2.25394045704581	"meanmale"	3.55308319598303	"meanfemale"
"TRINITY_DN129315_c1_g1_i7"	1.5549842966264	"meanmale"	5.32119781749232	"meanfemale"
"TRINITY_DN129325_c2_g1_i1"	3.04443615485749	"meanmale"	5.09279509186131	"meanfemale"
"TRINITY_DN129334_c0_g3_i1"	-0.740488135347575	"meanmale"	1.84254699477884	"meanfemale"
"TRINITY_DN129335_c9_g1_i1"	2.80300291826232	"meanmale"	4.29125581586441	"meanfemale"
"TRINITY_DN129338_c2_g9_i1"	1.91664809941465	"meanmale"	4.01290667728635	"meanfemale"
"TRINITY_DN129343_c0_g2_i1"	2.02979454783907	"meanmale"	3.29200994748101	"meanfemale"
"TRINITY_DN129344_c3_g4_i22"	4.69430988114723	"meanmale"	5.99855873703975	"meanfemale"
"TRINITY_DN129357_c2_g3_i2"	2.16364015444199	"meanmale"	4.20314920896125	"meanfemale"
"TRINITY_DN129361_c4_g3_i2"	4.41482432691612	"meanmale"	6.48274922060311	"meanfemale"
"TRINITY_DN129373_c3_g2_i1"	-1.58972306580419	"meanmale"	0.490918242076101	"meanfemale"
"TRINITY_DN129378_c1_g1_i1"	-2.61056226272224	"meanmale"	-0.18836429214752	"meanfemale"
"TRINITY_DN129391_c3_g3_i2"	3.5009563486024	"meanmale"	4.65513115754149	"meanfemale"
"TRINITY_DN129398_c8_g2_i1"	-1.99667795974584	"meanmale"	-0.409527912558121	"meanfemale"
"TRINITY_DN129414_c0_g1_i4"	0.640684311759949	"meanmale"	2.87003180087201	"meanfemale"
"TRINITY_DN129420_c0_g1_i2"	3.90859345348367	"meanmale"	5.48656443483043	"meanfemale"
"TRINITY_DN129428_c0_g1_i1"	2.22285452168608	"meanmale"	4.44777544824009	"meanfemale"
"TRINITY_DN129431_c3_g2_i3"	2.1327629333929	"meanmale"	3.34146606154295	"meanfemale"
"TRINITY_DN129431_c4_g2_i2"	1.49375757383079	"meanmale"	3.22075522307287	"meanfemale"
"TRINITY_DN129437_c2_g2_i1"	-0.398483885392704	"meanmale"	1.56135025522923	"meanfemale"
"TRINITY_DN129440_c9_g2_i2"	1.54642303904659	"meanmale"	3.17903182355828	"meanfemale"
"TRINITY_DN129441_c7_g1_i3"	0.954200059279363	"meanmale"	2.35122538074209	"meanfemale"
"TRINITY_DN129455_c0_g1_i2"	1.02165480382061	"meanmale"	3.85566875741564	"meanfemale"
"TRINITY_DN129463_c4_g4_i2"	-0.622014171385333	"meanmale"	1.95451999771343	"meanfemale"
"TRINITY_DN129466_c1_g2_i3"	-1.91799539886468	"meanmale"	5.51801792225108	"meanfemale"
"TRINITY_DN129466_c1_g3_i1"	0.80682407916034	"meanmale"	4.58081029873886	"meanfemale"
"TRINITY_DN129466_c1_g5_i1"	-3.95711605878026	"meanmale"	5.37012736978279	"meanfemale"
"TRINITY_DN129467_c0_g1_i1"	-1.35179540999963	"meanmale"	0.787434350634615	"meanfemale"
"TRINITY_DN129469_c0_g2_i4"	2.34073582367759	"meanmale"	3.45811399084959	"meanfemale"
"TRINITY_DN129474_c1_g1_i2"	-0.81254603292464	"meanmale"	2.27257824207837	"meanfemale"
"TRINITY_DN129480_c0_g2_i9"	1.43724898032776	"meanmale"	2.81733559872491	"meanfemale"
"TRINITY_DN129485_c0_g1_i1"	3.23740225337294	"meanmale"	4.39382334842679	"meanfemale"
"TRINITY_DN129486_c1_g1_i4"	-3.37134856950252	"meanmale"	-1.25222590935586	"meanfemale"
"TRINITY_DN129488_c0_g1_i2"	0.848740021544886	"meanmale"	4.61832835836248	"meanfemale"
"TRINITY_DN129499_c0_g1_i2"	1.2012428884401	"meanmale"	4.29584291713886	"meanfemale"
"TRINITY_DN129503_c1_g1_i2"	1.70514236964382	"meanmale"	3.10166875310959	"meanfemale"
"TRINITY_DN129505_c0_g2_i3"	2.36349744567747	"meanmale"	3.40977301750325	"meanfemale"
"TRINITY_DN129519_c3_g2_i1"	0.588313389316882	"meanmale"	3.2388263741422	"meanfemale"
"TRINITY_DN129523_c0_g2_i1"	2.33973467053936	"meanmale"	3.43289909488395	"meanfemale"
"TRINITY_DN129524_c0_g1_i5"	2.49591442247704	"meanmale"	3.88457932260686	"meanfemale"
"TRINITY_DN129546_c2_g1_i2"	-0.671578646749526	"meanmale"	1.89000111030929	"meanfemale"
"TRINITY_DN129548_c4_g1_i1"	3.72139210236859	"meanmale"	4.94950537684192	"meanfemale"
"TRINITY_DN129561_c4_g2_i1"	0.715168684832157	"meanmale"	2.92893425244253	"meanfemale"
"TRINITY_DN129571_c1_g1_i4"	1.24516073047322	"meanmale"	3.42229625373561	"meanfemale"
"TRINITY_DN129575_c2_g1_i5"	1.66453828778878	"meanmale"	3.34547085877447	"meanfemale"
"TRINITY_DN129577_c7_g3_i1"	1.64647613732339	"meanmale"	3.09888048935154	"meanfemale"
