gid	log2RPKM	sex
TRINITY_DN128175_c8_g1_i1	-0.490787037	meanfemale
TRINITY_DN125497_c0_g2_i1	2.447037578	meanfemale
TRINITY_DN95688_c0_g1_i1	3.76666316	meanfemale
TRINITY_DN132359_c3_g3_i1	2.470040729	meanfemale
TRINITY_DN128946_c0_g2_i6	2.830759344	meanfemale
TRINITY_DN124453_c0_g1_i4	4.298753971	meanfemale
TRINITY_DN116961_c0_g1_i1	8.877379062	meanfemale
TRINITY_DN159629_c0_g1_i1	3.287796064	meanfemale
TRINITY_DN113319_c0_g1_i2	-0.725047261	meanfemale
TRINITY_DN128175_c8_g5_i1	1.682350882	meanfemale
TRINITY_DN128077_c1_g1_i8	3.704328869	meanfemale
TRINITY_DN131810_c3_g8_i1	1.149293335	meanfemale
TRINITY_DN133387_c1_g5_i6	5.251102705	meanfemale
TRINITY_DN164909_c0_g1_i1	8.296296512	meanfemale
TRINITY_DN171470_c0_g1_i1	4.696763045	meanfemale
TRINITY_DN107134_c0_g1_i2	3.738235165	meanfemale
TRINITY_DN132876_c2_g4_i1	9.260009854	meanfemale
TRINITY_DN128960_c2_g2_i7	2.589679161	meanfemale
TRINITY_DN127929_c1_g1_i2	8.91605538	meanfemale
TRINITY_DN132429_c0_g3_i7	3.605821191	meanfemale
TRINITY_DN106366_c0_g4_i1	5.599629216	meanfemale
TRINITY_DN121134_c1_g1_i6	7.899442175	meanfemale
TRINITY_DN115534_c0_g1_i1	1.157706936	meanfemale
TRINITY_DN118644_c0_g1_i1	2.472917736	meanfemale
TRINITY_DN118639_c1_g2_i1	2.061394727	meanfemale
TRINITY_DN96625_c0_g1_i1	-0.522911801	meanfemale
TRINITY_DN133440_c0_g2_i2	6.241925527	meanfemale
TRINITY_DN128906_c5_g1_i2	2.836563987	meanfemale
TRINITY_DN120535_c1_g1_i5	7.163218451	meanfemale
TRINITY_DN122021_c2_g12_i1	0.715820729	meanfemale
TRINITY_DN124131_c8_g4_i2	0.651933111	meanfemale
TRINITY_DN113538_c0_g1_i1	7.062638222	meanfemale
TRINITY_DN129466_c1_g3_i1	6.156366003	meanfemale
TRINITY_DN129287_c3_g2_i2	3.52229927	meanfemale
TRINITY_DN131777_c4_g6_i1	2.446185608	meanfemale
TRINITY_DN114688_c0_g1_i1	3.48889255	meanfemale
TRINITY_DN122021_c0_g2_i1	3.251340442	meanfemale
TRINITY_DN121234_c1_g1_i3	5.477335034	meanfemale
TRINITY_DN132624_c0_g5_i1	3.071162972	meanfemale
TRINITY_DN119475_c1_g2_i1	8.189079727	meanfemale
TRINITY_DN130060_c4_g2_i1	2.586338806	meanfemale
TRINITY_DN111471_c0_g1_i2	2.314672136	meanfemale
TRINITY_DN116828_c0_g1_i1	5.07181675	meanfemale
TRINITY_DN133256_c3_g11_i2	8.693028586	meanfemale
TRINITY_DN132153_c4_g2_i1	2.649930591	meanfemale
TRINITY_DN130378_c8_g3_i1	4.889826067	meanfemale
TRINITY_DN110734_c0_g1_i1	3.100521907	meanfemale
TRINITY_DN92629_c0_g3_i1	1.935364053	meanfemale
TRINITY_DN126281_c5_g1_i4	5.607722802	meanfemale
TRINITY_DN87391_c0_g2_i1	2.793042962	meanfemale
TRINITY_DN113738_c0_g2_i6	5.004921866	meanfemale
TRINITY_DN118729_c0_g1_i1	2.192161843	meanfemale
TRINITY_DN57905_c0_g2_i1	1.557281908	meanfemale
TRINITY_DN113183_c0_g1_i2	11.43394984	meanfemale
TRINITY_DN112272_c0_g1_i1	5.397498785	meanfemale
TRINITY_DN127805_c5_g1_i2	3.274083999	meanfemale
TRINITY_DN132624_c0_g1_i1	4.06953981	meanfemale
TRINITY_DN119995_c0_g1_i3	-1.299183761	meanfemale
TRINITY_DN130591_c1_g6_i2	3.334934875	meanfemale
TRINITY_DN23385_c0_g2_i1	6.166515893	meanfemale
TRINITY_DN124385_c0_g1_i1	2.438391667	meanfemale
TRINITY_DN43625_c0_g2_i1	3.962941201	meanfemale
TRINITY_DN134498_c1_g3_i1	2.252776528	meanfemale
TRINITY_DN132580_c2_g1_i1	4.265194583	meanfemale
TRINITY_DN123809_c0_g1_i2	4.68750495	meanfemale
TRINITY_DN128331_c2_g1_i1	6.555615155	meanfemale
TRINITY_DN126932_c0_g1_i10	4.133065465	meanfemale
TRINITY_DN115297_c0_g1_i2	4.883654585	meanfemale
TRINITY_DN97717_c0_g2_i1	4.894363956	meanfemale
TRINITY_DN116845_c0_g1_i1	5.922557831	meanfemale
TRINITY_DN107748_c0_g3_i1	1.503586781	meanfemale
TRINITY_DN130037_c1_g4_i6	4.047070257	meanfemale
TRINITY_DN214148_c0_g1_i1	5.03717927	meanfemale
TRINITY_DN127458_c0_g3_i2	5.483461889	meanfemale
TRINITY_DN127350_c2_g1_i1	2.16896685	meanfemale
TRINITY_DN102868_c0_g1_i4	3.679605474	meanfemale
TRINITY_DN129950_c0_g1_i1	3.139646825	meanfemale
TRINITY_DN13889_c0_g1_i1	5.310080942	meanfemale
TRINITY_DN118445_c0_g1_i3	5.717434083	meanfemale
TRINITY_DN120074_c1_g2_i1	1.473502146	meanfemale
TRINITY_DN118204_c0_g2_i3	3.889617825	meanfemale
TRINITY_DN82026_c0_g1_i1	2.40317119	meanfemale
TRINITY_DN132360_c0_g3_i2	1.999389699	meanfemale
TRINITY_DN96806_c0_g2_i1	3.675573257	meanfemale
TRINITY_DN119447_c0_g1_i2	2.194738795	meanfemale
TRINITY_DN123405_c0_g1_i1	-1.479273307	meanfemale
TRINITY_DN127961_c1_g13_i1	-0.804543898	meanfemale
TRINITY_DN98655_c0_g1_i1	6.344740297	meanfemale
TRINITY_DN121732_c0_g1_i1	4.230577008	meanfemale
TRINITY_DN130083_c0_g1_i1	1.925103817	meanfemale
TRINITY_DN115228_c0_g1_i1	2.838820146	meanfemale
TRINITY_DN118179_c0_g1_i1	3.938398677	meanfemale
TRINITY_DN98355_c0_g1_i1	1.121912538	meanfemale
TRINITY_DN130482_c0_g1_i4	4.980488138	meanfemale
TRINITY_DN43625_c0_g1_i1	8.151302673	meanfemale
TRINITY_DN125443_c0_g2_i1	1.948045048	meanfemale
TRINITY_DN126408_c2_g1_i1	1.76195737	meanfemale
TRINITY_DN120000_c0_g1_i1	4.995034371	meanfemale
TRINITY_DN79303_c0_g1_i1	3.363576897	meanfemale
TRINITY_DN135842_c7_g1_i1	2.873172629	meanfemale
TRINITY_DN115649_c0_g1_i2	0.556315866	meanfemale
TRINITY_DN152314_c0_g1_i1	1.47311234	meanfemale
TRINITY_DN136556_c12_g2_i1	2.542081283	meanfemale
TRINITY_DN120550_c0_g2_i1	2.993342912	meanfemale
TRINITY_DN128968_c0_g1_i3	3.475528402	meanfemale
TRINITY_DN79145_c1_g1_i1	3.456642017	meanfemale
TRINITY_DN116783_c0_g3_i4	4.366300438	meanfemale
TRINITY_DN120412_c0_g1_i2	6.433554147	meanfemale
TRINITY_DN198609_c0_g2_i1	1.50956307	meanfemale
TRINITY_DN98838_c0_g1_i2	7.165661778	meanfemale
TRINITY_DN104496_c0_g2_i1	1.748726507	meanfemale
TRINITY_DN123633_c0_g1_i1	1.734761249	meanfemale
TRINITY_DN120473_c0_g1_i2	6.68924552	meanfemale
TRINITY_DN125333_c0_g1_i1	7.534519087	meanfemale
TRINITY_DN120453_c0_g1_i1	2.712567414	meanfemale
TRINITY_DN85329_c0_g1_i1	2.355339289	meanfemale
TRINITY_DN122073_c0_g2_i6	5.817401712	meanfemale
TRINITY_DN121083_c0_g1_i2	0.355929013	meanfemale
TRINITY_DN124055_c0_g1_i1	0.587660136	meanfemale
TRINITY_DN120812_c0_g1_i2	0.397166749	meanfemale
TRINITY_DN128427_c0_g2_i2	5.555134784	meanfemale
TRINITY_DN130368_c5_g2_i1	4.939002244	meanfemale
TRINITY_DN123537_c0_g3_i1	4.084832865	meanfemale
TRINITY_DN106366_c0_g5_i1	6.468275918	meanfemale
TRINITY_DN131591_c3_g2_i1	6.808163008	meanfemale
TRINITY_DN101592_c0_g2_i1	0.450685607	meanfemale
TRINITY_DN120873_c2_g2_i1	4.679570881	meanfemale
TRINITY_DN119683_c0_g1_i1	1.802013344	meanfemale
TRINITY_DN122167_c0_g1_i8	8.822030021	meanfemale
TRINITY_DN123123_c2_g1_i6	4.988853322	meanfemale
TRINITY_DN131183_c0_g1_i4	5.410185096	meanfemale
TRINITY_DN136034_c0_g2_i1	5.111578455	meanfemale
TRINITY_DN111820_c0_g1_i5	5.219290427	meanfemale
TRINITY_DN115323_c1_g1_i1	5.617455329	meanfemale
TRINITY_DN127907_c0_g1_i4	4.266345752	meanfemale
TRINITY_DN127481_c0_g1_i3	3.013636568	meanfemale
TRINITY_DN125104_c0_g8_i5	6.421274182	meanfemale
TRINITY_DN112598_c0_g2_i1	8.228711623	meanfemale
TRINITY_DN71765_c0_g1_i2	2.319291138	meanfemale
TRINITY_DN135986_c0_g2_i1	5.234843732	meanfemale
TRINITY_DN114443_c0_g1_i1	4.343717244	meanfemale
TRINITY_DN129954_c3_g1_i1	2.286060287	meanfemale
TRINITY_DN129609_c0_g2_i1	3.544445582	meanfemale
TRINITY_DN124703_c0_g1_i1	2.698394726	meanfemale
TRINITY_DN129121_c4_g14_i1	1.336802994	meanfemale
TRINITY_DN130965_c1_g1_i1	2.371707998	meanfemale
TRINITY_DN103900_c0_g2_i1	3.103383503	meanfemale
TRINITY_DN116220_c0_g1_i1	1.692628121	meanfemale
TRINITY_DN118251_c0_g1_i4	3.056190118	meanfemale
TRINITY_DN131645_c7_g1_i3	1.858518376	meanfemale
TRINITY_DN124854_c0_g1_i5	5.480578255	meanfemale
TRINITY_DN129378_c1_g1_i1	-0.786225032	meanfemale
TRINITY_DN127328_c1_g4_i6	7.816597268	meanfemale
TRINITY_DN132592_c1_g1_i3	3.313507381	meanfemale
TRINITY_DN109929_c0_g1_i1	8.297206179	meanfemale
TRINITY_DN132005_c0_g3_i2	2.825922361	meanfemale
TRINITY_DN44990_c0_g1_i1	2.004365277	meanfemale
TRINITY_DN123922_c0_g1_i1	1.994692803	meanfemale
TRINITY_DN128560_c0_g1_i1	5.278991078	meanfemale
TRINITY_DN89374_c0_g2_i1	6.414925735	meanfemale
TRINITY_DN127319_c1_g1_i1	2.997008638	meanfemale
TRINITY_DN134591_c2_g1_i2	4.100187855	meanfemale
TRINITY_DN122021_c0_g1_i1	1.490117311	meanfemale
TRINITY_DN129291_c3_g4_i1	2.599131865	meanfemale
TRINITY_DN129650_c4_g1_i1	4.905382218	meanfemale
TRINITY_DN123951_c0_g1_i1	4.117097546	meanfemale
TRINITY_DN183312_c0_g1_i1	1.537124101	meanfemale
TRINITY_DN96472_c0_g1_i1	2.475917853	meanfemale
TRINITY_DN119921_c0_g1_i3	2.115588076	meanfemale
TRINITY_DN134881_c1_g2_i1	1.575499982	meanfemale
TRINITY_DN134297_c1_g1_i1	6.207398139	meanfemale
TRINITY_DN121785_c0_g2_i1	4.877178384	meanfemale
TRINITY_DN111316_c0_g1_i1	5.954859276	meanfemale
TRINITY_DN127365_c2_g2_i1	3.850013105	meanfemale
TRINITY_DN123809_c0_g2_i2	4.516706046	meanfemale
TRINITY_DN112321_c0_g1_i1	1.051467109	meanfemale
TRINITY_DN119480_c0_g1_i1	2.635463867	meanfemale
TRINITY_DN140343_c0_g1_i1	2.944292759	meanfemale
TRINITY_DN115622_c0_g2_i1	1.110712134	meanfemale
TRINITY_DN44943_c0_g2_i1	0.975636954	meanfemale
TRINITY_DN122053_c1_g2_i1	2.058286803	meanfemale
TRINITY_DN116302_c0_g1_i3	3.167291381	meanfemale
TRINITY_DN120749_c0_g1_i3	5.431339177	meanfemale
TRINITY_DN119962_c0_g1_i5	3.557714018	meanfemale
TRINITY_DN129243_c2_g1_i1	5.065870869	meanfemale
TRINITY_DN122000_c1_g3_i2	2.625836197	meanfemale
TRINITY_DN117624_c0_g1_i1	3.29720587	meanfemale
TRINITY_DN136486_c0_g2_i1	5.462911463	meanfemale
TRINITY_DN124978_c1_g1_i1	2.973179429	meanfemale
TRINITY_DN118387_c0_g3_i2	6.519880658	meanfemale
TRINITY_DN129561_c4_g1_i11	0.920899118	meanfemale
TRINITY_DN165533_c0_g1_i1	2.250134143	meanfemale
TRINITY_DN119389_c0_g2_i4	6.49659619	meanfemale
TRINITY_DN129730_c0_g1_i2	4.779180611	meanfemale
TRINITY_DN121481_c0_g2_i1	1.281899397	meanfemale
TRINITY_DN133267_c3_g1_i2	0.773450433	meanfemale
TRINITY_DN96740_c0_g3_i1	2.224433673	meanfemale
TRINITY_DN136034_c0_g1_i4	6.218263331	meanfemale
TRINITY_DN43691_c0_g1_i1	2.190177783	meanfemale
TRINITY_DN124155_c0_g1_i1	3.631978346	meanfemale
TRINITY_DN90684_c0_g2_i1	1.274081533	meanfemale
TRINITY_DN120569_c0_g1_i1	5.990444518	meanfemale
TRINITY_DN118473_c0_g2_i1	0.967467381	meanfemale
TRINITY_DN114835_c0_g1_i1	2.543017268	meanfemale
TRINITY_DN96802_c0_g1_i1	5.545502546	meanfemale
TRINITY_DN135966_c1_g1_i10	6.771186725	meanfemale
TRINITY_DN135743_c0_g2_i1	3.79649015	meanfemale
TRINITY_DN122149_c0_g1_i1	4.527114561	meanfemale
TRINITY_DN125277_c0_g1_i1	3.536714798	meanfemale
TRINITY_DN129119_c0_g2_i2	4.209458566	meanfemale
TRINITY_DN131258_c0_g1_i1	5.639540584	meanfemale
TRINITY_DN123046_c0_g1_i1	6.178507592	meanfemale
TRINITY_DN124226_c0_g1_i1	4.160947478	meanfemale
TRINITY_DN127706_c0_g1_i2	4.355758752	meanfemale
TRINITY_DN62962_c0_g2_i1	5.598003772	meanfemale
TRINITY_DN136580_c0_g1_i1	0.924409053	meanfemale
TRINITY_DN133251_c3_g4_i1	2.573197926	meanfemale
TRINITY_DN133326_c4_g1_i2	5.149726506	meanfemale
TRINITY_DN118155_c0_g1_i1	1.954521277	meanfemale
TRINITY_DN119475_c1_g1_i1	1.336304512	meanfemale
TRINITY_DN91592_c1_g1_i1	2.745167043	meanfemale
TRINITY_DN116538_c1_g3_i1	1.73198908	meanfemale
TRINITY_DN125468_c0_g2_i7	5.149715123	meanfemale
TRINITY_DN127250_c1_g3_i2	7.081663826	meanfemale
TRINITY_DN132030_c0_g1_i2	3.780149436	meanfemale
TRINITY_DN114909_c0_g1_i4	2.118959721	meanfemale
TRINITY_DN124938_c5_g4_i5	5.063446769	meanfemale
TRINITY_DN123695_c0_g4_i2	2.560456585	meanfemale
TRINITY_DN127175_c5_g3_i2	6.38191719	meanfemale
TRINITY_DN127532_c0_g1_i2	2.174165796	meanfemale
TRINITY_DN116951_c0_g1_i1	6.205249251	meanfemale
TRINITY_DN130331_c2_g1_i1	3.486694885	meanfemale
TRINITY_DN174417_c0_g1_i1	4.34041319	meanfemale
TRINITY_DN129649_c3_g1_i3	6.974118959	meanfemale
TRINITY_DN119290_c0_g1_i1	5.715787601	meanfemale
TRINITY_DN108717_c0_g1_i5	4.628794148	meanfemale
TRINITY_DN122715_c2_g2_i1	3.771260848	meanfemale
TRINITY_DN133287_c0_g2_i1	-0.839350656	meanfemale
TRINITY_DN122694_c0_g1_i1	1.289357855	meanfemale
TRINITY_DN105601_c0_g1_i1	7.271840109	meanfemale
TRINITY_DN128335_c3_g2_i1	7.877244821	meanfemale
TRINITY_DN123962_c3_g1_i1	1.749015143	meanfemale
TRINITY_DN130192_c1_g2_i1	4.863443917	meanfemale
TRINITY_DN121089_c2_g1_i1	6.304334975	meanfemale
TRINITY_DN134442_c2_g1_i1	2.621359374	meanfemale
TRINITY_DN128177_c0_g2_i1	-0.140799136	meanfemale
TRINITY_DN114817_c0_g1_i3	5.890360334	meanfemale
TRINITY_DN135854_c3_g3_i3	4.567451129	meanfemale
TRINITY_DN180723_c0_g1_i1	4.560532557	meanfemale
TRINITY_DN81206_c0_g1_i1	2.334210395	meanfemale
TRINITY_DN114768_c0_g1_i1	4.83487704	meanfemale
TRINITY_DN202968_c0_g1_i1	2.978855427	meanfemale
TRINITY_DN126597_c0_g1_i2	2.060314006	meanfemale
TRINITY_DN116561_c0_g1_i1	3.257828169	meanfemale
TRINITY_DN121505_c1_g3_i1	6.268246922	meanfemale
TRINITY_DN116451_c0_g2_i3	6.241021672	meanfemale
TRINITY_DN116397_c0_g1_i1	1.450892916	meanfemale
TRINITY_DN119209_c1_g2_i1	7.768015588	meanfemale
TRINITY_DN127328_c1_g5_i1	4.90141863	meanfemale
TRINITY_DN129127_c10_g1_i1	2.576007037	meanfemale
TRINITY_DN88281_c0_g1_i1	0.328675559	meanfemale
TRINITY_DN102628_c0_g1_i1	3.449639401	meanfemale
TRINITY_DN130983_c0_g5_i1	6.594919819	meanfemale
TRINITY_DN136330_c1_g1_i2	8.108471081	meanfemale
TRINITY_DN123935_c0_g2_i1	4.525833775	meanfemale
TRINITY_DN103100_c0_g1_i1	2.106939391	meanfemale
TRINITY_DN111594_c0_g1_i2	7.31380917	meanfemale
TRINITY_DN106873_c0_g1_i2	7.344601038	meanfemale
TRINITY_DN117099_c0_g2_i1	4.559073626	meanfemale
TRINITY_DN117861_c0_g2_i2	4.099956773	meanfemale
TRINITY_DN120485_c1_g3_i1	3.456109475	meanfemale
TRINITY_DN110052_c0_g1_i1	3.119605616	meanfemale
TRINITY_DN119494_c0_g1_i1	7.370461845	meanfemale
TRINITY_DN123236_c2_g8_i2	6.050688613	meanfemale
TRINITY_DN125252_c4_g6_i1	5.425371799	meanfemale
TRINITY_DN126256_c6_g2_i1	4.487519547	meanfemale
TRINITY_DN120896_c0_g2_i1	-0.613664072	meanfemale
TRINITY_DN125613_c5_g1_i1	-0.018811555	meanfemale
TRINITY_DN134164_c0_g1_i1	2.885289481	meanfemale
TRINITY_DN125586_c2_g1_i4	6.988885018	meanfemale
TRINITY_DN131492_c6_g1_i2	10.24032802	meanfemale
TRINITY_DN112306_c0_g1_i1	5.47498231	meanfemale
TRINITY_DN18661_c0_g1_i1	2.5158666	meanfemale
TRINITY_DN118691_c0_g1_i1	3.665574205	meanfemale
TRINITY_DN125389_c0_g3_i1	1.462478469	meanfemale
TRINITY_DN135969_c1_g1_i1	3.631907024	meanfemale
TRINITY_DN103653_c0_g1_i1	0.383560902	meanfemale
TRINITY_DN61677_c0_g1_i1	-0.984768195	meanfemale
TRINITY_DN116915_c0_g1_i3	4.655509267	meanfemale
TRINITY_DN136321_c2_g3_i3	4.781020994	meanfemale
TRINITY_DN132538_c0_g2_i4	2.13865521	meanfemale
TRINITY_DN128272_c3_g2_i1	2.452703596	meanfemale
TRINITY_DN130781_c3_g1_i1	2.571844162	meanfemale
TRINITY_DN119419_c0_g2_i1	3.37687458	meanfemale
TRINITY_DN125712_c6_g6_i2	3.608921314	meanfemale
TRINITY_DN133996_c3_g8_i2	4.999913056	meanfemale
TRINITY_DN122558_c2_g3_i1	2.794127887	meanfemale
TRINITY_DN133622_c0_g1_i6	4.238630186	meanfemale
TRINITY_DN129784_c1_g7_i1	7.164804009	meanfemale
TRINITY_DN125604_c3_g3_i3	4.10606751	meanfemale
TRINITY_DN96740_c0_g1_i2	1.86902581	meanfemale
TRINITY_DN127513_c0_g1_i1	5.254576703	meanfemale
TRINITY_DN130830_c0_g2_i1	1.704463701	meanfemale
TRINITY_DN122315_c2_g2_i3	4.67017756	meanfemale
TRINITY_DN126029_c0_g1_i2	2.899150093	meanfemale
TRINITY_DN119608_c0_g2_i1	2.338133764	meanfemale
TRINITY_DN127135_c1_g1_i2	4.553792718	meanfemale
TRINITY_DN92997_c0_g2_i1	2.177003486	meanfemale
TRINITY_DN127474_c0_g1_i3	6.425772766	meanfemale
TRINITY_DN118083_c0_g1_i1	1.141190513	meanfemale
TRINITY_DN99366_c0_g2_i1	7.55647824	meanfemale
TRINITY_DN126439_c0_g1_i1	5.827712558	meanfemale
TRINITY_DN125710_c0_g2_i2	5.585828297	meanfemale
TRINITY_DN123999_c6_g2_i3	3.407733515	meanfemale
TRINITY_DN129848_c0_g1_i1	1.787295056	meanfemale
TRINITY_DN132497_c3_g1_i1	2.91531875	meanfemale
TRINITY_DN93006_c0_g2_i1	2.357369512	meanfemale
TRINITY_DN126066_c2_g1_i1	1.067098311	meanfemale
TRINITY_DN96956_c0_g1_i1	1.831773544	meanfemale
TRINITY_DN130848_c0_g1_i4	6.130981472	meanfemale
TRINITY_DN117075_c0_g1_i1	5.900625243	meanfemale
TRINITY_DN127202_c3_g6_i1	3.141922708	meanfemale
TRINITY_DN132228_c1_g8_i1	2.134158701	meanfemale
TRINITY_DN115374_c0_g3_i1	2.935489215	meanfemale
TRINITY_DN158987_c0_g1_i1	2.439565586	meanfemale
TRINITY_DN111971_c0_g1_i1	3.165882409	meanfemale
TRINITY_DN132489_c2_g3_i3	3.144400479	meanfemale
TRINITY_DN102412_c0_g1_i1	1.084763942	meanfemale
TRINITY_DN121040_c0_g3_i2	1.954216801	meanfemale
TRINITY_DN111552_c0_g1_i1	7.987193466	meanfemale
TRINITY_DN133788_c2_g1_i1	0.912244075	meanfemale
TRINITY_DN113753_c2_g1_i1	4.871675713	meanfemale
TRINITY_DN123745_c1_g1_i5	0.819934613	meanfemale
TRINITY_DN117152_c0_g3_i2	3.744050027	meanfemale
TRINITY_DN166349_c0_g1_i1	2.496471	meanfemale
TRINITY_DN135531_c2_g1_i4	5.804214619	meanfemale
TRINITY_DN134349_c4_g2_i3	1.716214549	meanfemale
TRINITY_DN112117_c1_g1_i4	3.921803333	meanfemale
TRINITY_DN133116_c0_g2_i3	1.972920902	meanfemale
TRINITY_DN119041_c0_g1_i1	3.167865907	meanfemale
TRINITY_DN130517_c0_g2_i1	3.940347778	meanfemale
TRINITY_DN127049_c0_g3_i1	1.386383433	meanfemale
TRINITY_DN133040_c1_g1_i1	2.986170825	meanfemale
TRINITY_DN121931_c0_g1_i1	7.47821541	meanfemale
TRINITY_DN110881_c0_g1_i1	2.659107632	meanfemale
TRINITY_DN132844_c0_g2_i1	1.813353148	meanfemale
TRINITY_DN119389_c0_g1_i1	6.23196353	meanfemale
TRINITY_DN118786_c0_g2_i1	1.721490059	meanfemale
TRINITY_DN125643_c0_g1_i3	8.428956339	meanfemale
TRINITY_DN129178_c2_g1_i1	7.047399188	meanfemale
TRINITY_DN120930_c0_g1_i2	5.023115017	meanfemale
TRINITY_DN127874_c6_g4_i6	2.531033723	meanfemale
TRINITY_DN120485_c1_g2_i1	1.329213713	meanfemale
TRINITY_DN123642_c0_g1_i2	0.71378857	meanfemale
TRINITY_DN123099_c0_g1_i6	3.489648668	meanfemale
TRINITY_DN123043_c0_g1_i1	2.954538417	meanfemale
TRINITY_DN105352_c0_g4_i1	2.426049572	meanfemale
TRINITY_DN3025_c0_g1_i1	5.507088858	meanfemale
TRINITY_DN123319_c3_g4_i1	5.884454086	meanfemale
TRINITY_DN108305_c0_g1_i1	0.647244964	meanfemale
TRINITY_DN126492_c5_g1_i3	7.686671555	meanfemale
TRINITY_DN101813_c0_g1_i1	0.663267787	meanfemale
TRINITY_DN130540_c0_g1_i1	1.926200152	meanfemale
TRINITY_DN121089_c2_g2_i1	3.489572859	meanfemale
TRINITY_DN165190_c0_g1_i1	5.265095953	meanfemale
TRINITY_DN135268_c2_g1_i9	3.886320536	meanfemale
TRINITY_DN126311_c2_g1_i1	3.911020628	meanfemale
TRINITY_DN107311_c0_g1_i1	5.253007192	meanfemale
TRINITY_DN127175_c5_g1_i8	6.792936604	meanfemale
TRINITY_DN128236_c0_g1_i1	1.260116696	meanfemale
TRINITY_DN115944_c0_g1_i1	4.334390645	meanfemale
TRINITY_DN120902_c0_g1_i1	7.990451906	meanfemale
TRINITY_DN127215_c2_g3_i2	0.342140907	meanfemale
TRINITY_DN128274_c3_g3_i1	2.874621539	meanfemale
TRINITY_DN115010_c0_g1_i1	3.246532858	meanfemale
TRINITY_DN117724_c0_g2_i1	2.388434287	meanfemale
TRINITY_DN128770_c1_g1_i1	2.598066422	meanfemale
TRINITY_DN127096_c0_g1_i2	6.368615057	meanfemale
TRINITY_DN99366_c0_g1_i1	6.973313461	meanfemale
TRINITY_DN122727_c0_g1_i1	3.523683548	meanfemale
TRINITY_DN67822_c0_g2_i1	4.431636027	meanfemale
TRINITY_DN140224_c0_g1_i1	1.725112616	meanfemale
TRINITY_DN133914_c2_g1_i10	5.55713684	meanfemale
TRINITY_DN126492_c5_g3_i1	7.323301744	meanfemale
TRINITY_DN125304_c0_g1_i1	6.198879137	meanfemale
TRINITY_DN135643_c4_g3_i1	5.469651383	meanfemale
TRINITY_DN116978_c0_g1_i1	3.633258915	meanfemale
TRINITY_DN118833_c0_g1_i2	6.780855105	meanfemale
TRINITY_DN93558_c0_g2_i1	8.572122102	meanfemale
TRINITY_DN121465_c5_g5_i1	4.426360494	meanfemale
TRINITY_DN114523_c0_g1_i1	1.023338395	meanfemale
TRINITY_DN112797_c0_g1_i1	0.987867153	meanfemale
TRINITY_DN133708_c1_g2_i1	2.379392759	meanfemale
TRINITY_DN183714_c0_g1_i1	1.025722224	meanfemale
TRINITY_DN120519_c2_g1_i1	1.457110312	meanfemale
TRINITY_DN103565_c0_g4_i1	4.422238825	meanfemale
TRINITY_DN128016_c3_g5_i1	1.194828118	meanfemale
TRINITY_DN109302_c0_g2_i1	2.220781072	meanfemale
TRINITY_DN135060_c1_g2_i12	1.394527658	meanfemale
TRINITY_DN133763_c2_g2_i1	1.549810474	meanfemale
TRINITY_DN125277_c0_g2_i5	5.123322347	meanfemale
TRINITY_DN110721_c0_g1_i2	0.247279778	meanfemale
TRINITY_DN110753_c0_g1_i1	2.647060955	meanfemale
TRINITY_DN114610_c0_g3_i1	4.005145445	meanfemale
TRINITY_DN129217_c0_g3_i1	1.668574892	meanfemale
TRINITY_DN124497_c3_g1_i2	6.171647062	meanfemale
TRINITY_DN128784_c3_g1_i2	5.241793877	meanfemale
TRINITY_DN136054_c1_g2_i1	3.143164484	meanfemale
TRINITY_DN133449_c1_g2_i5	2.574495533	meanfemale
TRINITY_DN133320_c2_g2_i1	5.292751441	meanfemale
TRINITY_DN128186_c0_g1_i4	8.159939842	meanfemale
TRINITY_DN131833_c2_g1_i5	2.531958578	meanfemale
TRINITY_DN130947_c0_g1_i1	2.518946542	meanfemale
TRINITY_DN197634_c0_g1_i1	1.925080617	meanfemale
TRINITY_DN99798_c0_g3_i1	3.48806512	meanfemale
TRINITY_DN207750_c0_g1_i1	2.077266807	meanfemale
TRINITY_DN121663_c1_g2_i1	4.919088689	meanfemale
TRINITY_DN136496_c6_g1_i1	7.246080204	meanfemale
TRINITY_DN134827_c1_g3_i1	1.678841266	meanfemale
TRINITY_DN124680_c0_g1_i1	2.964069104	meanfemale
TRINITY_DN127618_c5_g3_i1	1.712909359	meanfemale
TRINITY_DN119044_c0_g1_i2	3.343875374	meanfemale
TRINITY_DN129786_c0_g1_i2	5.611994343	meanfemale
TRINITY_DN125506_c0_g1_i2	3.785291275	meanfemale
TRINITY_DN10201_c0_g1_i1	2.646418198	meanfemale
TRINITY_DN132849_c1_g1_i1	2.041928283	meanfemale
TRINITY_DN119370_c0_g2_i1	5.164113211	meanfemale
TRINITY_DN119755_c1_g2_i1	6.48349576	meanfemale
TRINITY_DN128437_c4_g4_i1	-0.012878789	meanfemale
TRINITY_DN107229_c0_g1_i1	4.293615063	meanfemale
TRINITY_DN127730_c0_g8_i2	0.203880119	meanfemale
TRINITY_DN135556_c5_g2_i5	4.607425063	meanfemale
TRINITY_DN103679_c0_g1_i1	4.226235693	meanfemale
TRINITY_DN121327_c0_g1_i1	1.196716529	meanfemale
TRINITY_DN127605_c4_g1_i1	7.699003511	meanfemale
TRINITY_DN121132_c1_g1_i1	6.941832658	meanfemale
