gid	log2RPKM	sex	bias
TRINITY_DN92116_c0_g1_i1	2.812035543	meanmale	unbias
TRINITY_DN92126_c0_g1_i1	4.113885672	meanmale	unbias
TRINITY_DN92143_c0_g1_i1	4.462142355	meanmale	unbias
TRINITY_DN92149_c0_g1_i1	2.335304751	meanmale	unbias
TRINITY_DN92155_c0_g1_i1	1.213933034	meanmale	unbias
TRINITY_DN92213_c0_g3_i1	0.967600871	meanmale	unbias
TRINITY_DN92239_c0_g1_i1	2.309676133	meanmale	unbias
TRINITY_DN92250_c0_g1_i1	4.282931594	meanmale	unbias
TRINITY_DN92260_c0_g1_i1	9.53173992	meanmale	unbias
TRINITY_DN9228_c0_g1_i1	2.820561061	meanmale	unbias
TRINITY_DN92282_c0_g2_i1	1.003209705	meanmale	unbias
TRINITY_DN92287_c0_g2_i1	1.178859527	meanmale	unbias
TRINITY_DN92353_c0_g1_i1	0.956802106	meanmale	unbias
TRINITY_DN92374_c0_g1_i1	2.665970176	meanmale	unbias
TRINITY_DN92427_c0_g1_i2	1.809603307	meanmale	unbias
TRINITY_DN92456_c0_g1_i1	1.784232971	meanmale	unbias
TRINITY_DN92463_c0_g1_i2	3.281983978	meanmale	unbias
TRINITY_DN92468_c0_g1_i1	2.499403524	meanmale	unbias
TRINITY_DN92473_c0_g1_i2	2.922593409	meanmale	unbias
TRINITY_DN92483_c0_g2_i1	1.362958309	meanmale	unbias
TRINITY_DN92494_c0_g1_i1	1.927268561	meanmale	unbias
TRINITY_DN92503_c0_g1_i1	0.889365331	meanmale	unbias
TRINITY_DN92528_c0_g1_i2	1.814403412	meanmale	unbias
TRINITY_DN92529_c0_g1_i1	1.880108448	meanmale	unbias
TRINITY_DN92532_c0_g1_i2	4.018183922	meanmale	unbias
TRINITY_DN92542_c0_g1_i1	0.281375703	meanmale	unbias
TRINITY_DN92573_c0_g1_i1	5.996020909	meanmale	unbias
TRINITY_DN92587_c0_g2_i1	0.431530298	meanmale	unbias
TRINITY_DN92608_c0_g1_i1	2.933018047	meanmale	unbias
TRINITY_DN92629_c0_g3_i1	0.479990183	meanmale	unbias
TRINITY_DN92629_c0_g4_i1	2.298932682	meanmale	unbias
TRINITY_DN92643_c0_g1_i1	1.678452459	meanmale	unbias
TRINITY_DN92689_c0_g1_i1	4.198336141	meanmale	unbias
TRINITY_DN92690_c0_g1_i1	1.090689939	meanmale	unbias
TRINITY_DN92706_c0_g1_i1	1.425319384	meanmale	unbias
TRINITY_DN92721_c0_g1_i1	0.678456973	meanmale	unbias
TRINITY_DN92744_c0_g1_i1	1.559691516	meanmale	unbias
TRINITY_DN92751_c0_g1_i1	2.621522884	meanmale	unbias
TRINITY_DN92820_c0_g1_i1	4.104108101	meanmale	unbias
TRINITY_DN92846_c0_g1_i2	2.266610213	meanmale	unbias
TRINITY_DN92847_c0_g3_i1	0.653458468	meanmale	unbias
TRINITY_DN92858_c0_g1_i4	0.02656028	meanmale	unbias
TRINITY_DN92873_c0_g1_i1	0.853530511	meanmale	unbias
TRINITY_DN92873_c0_g2_i1	0.775301038	meanmale	unbias
TRINITY_DN92885_c0_g2_i1	2.176467949	meanmale	unbias
TRINITY_DN92907_c0_g1_i1	4.058419871	meanmale	unbias
TRINITY_DN92951_c0_g1_i1	0.67425121	meanmale	unbias
TRINITY_DN92957_c0_g1_i1	2.170369949	meanmale	unbias
TRINITY_DN92966_c0_g1_i1	2.882894988	meanmale	unbias
TRINITY_DN92974_c0_g1_i1	2.326816592	meanmale	unbias
TRINITY_DN92993_c0_g1_i1	4.131121939	meanmale	unbias
TRINITY_DN92996_c0_g1_i1	1.834216778	meanmale	unbias
TRINITY_DN92997_c0_g1_i1	3.245192917	meanmale	unbias
TRINITY_DN93008_c0_g1_i1	1.222534743	meanmale	unbias
TRINITY_DN93011_c0_g1_i1	1.954214926	meanmale	unbias
TRINITY_DN93035_c0_g1_i1	1.796378562	meanmale	unbias
TRINITY_DN93036_c0_g2_i1	1.662434521	meanmale	unbias
TRINITY_DN93062_c0_g1_i1	1.126013683	meanmale	unbias
TRINITY_DN93067_c0_g4_i1	0.114166718	meanmale	unbias
TRINITY_DN93137_c0_g1_i1	1.526401263	meanmale	unbias
TRINITY_DN93157_c0_g1_i1	-0.568157283	meanmale	unbias
TRINITY_DN93157_c0_g4_i1	3.304066157	meanmale	unbias
TRINITY_DN93184_c0_g1_i1	-0.476869566	meanmale	unbias
TRINITY_DN93204_c0_g1_i1	0.38216206	meanmale	unbias
TRINITY_DN93213_c0_g2_i1	1.789030641	meanmale	unbias
TRINITY_DN93251_c0_g2_i1	5.549138134	meanmale	unbias
TRINITY_DN93262_c0_g1_i1	2.409277781	meanmale	unbias
TRINITY_DN93276_c0_g1_i1	2.695857799	meanmale	unbias
TRINITY_DN93306_c0_g1_i1	1.147470754	meanmale	unbias
TRINITY_DN93306_c0_g2_i1	1.355408864	meanmale	unbias
TRINITY_DN93316_c0_g1_i1	1.890697703	meanmale	unbias
TRINITY_DN93335_c0_g2_i1	-0.422317905	meanmale	unbias
TRINITY_DN93347_c0_g1_i1	1.960359714	meanmale	unbias
TRINITY_DN93354_c0_g1_i1	2.358480364	meanmale	unbias
TRINITY_DN93354_c0_g3_i1	3.238758605	meanmale	unbias
TRINITY_DN93370_c0_g1_i1	2.037892734	meanmale	unbias
TRINITY_DN93373_c0_g1_i1	0.016598622	meanmale	unbias
TRINITY_DN93398_c0_g1_i1	2.963286809	meanmale	unbias
TRINITY_DN93405_c0_g1_i2	1.862296035	meanmale	unbias
TRINITY_DN93448_c0_g1_i1	1.608664028	meanmale	unbias
TRINITY_DN93473_c0_g1_i1	1.839994236	meanmale	unbias
TRINITY_DN93499_c0_g1_i1	2.810832338	meanmale	unbias
TRINITY_DN93507_c0_g1_i1	1.295083145	meanmale	unbias
TRINITY_DN93513_c1_g1_i1	0.576243635	meanmale	unbias
TRINITY_DN93525_c0_g2_i1	0.904498616	meanmale	unbias
TRINITY_DN93549_c0_g1_i1	1.217969001	meanmale	unbias
TRINITY_DN93563_c0_g1_i1	1.740020394	meanmale	unbias
TRINITY_DN93628_c0_g1_i1	3.515432749	meanmale	unbias
TRINITY_DN93647_c0_g1_i1	3.675384066	meanmale	unbias
TRINITY_DN93650_c0_g2_i1	1.06440759	meanmale	unbias
TRINITY_DN93675_c0_g2_i1	2.74613838	meanmale	unbias
TRINITY_DN93726_c0_g1_i1	2.335438087	meanmale	unbias
TRINITY_DN93728_c0_g3_i1	1.943301109	meanmale	unbias
TRINITY_DN93779_c0_g1_i1	5.38677311	meanmale	unbias
TRINITY_DN93786_c0_g1_i1	4.21460883	meanmale	unbias
TRINITY_DN93835_c0_g1_i1	1.276750989	meanmale	unbias
TRINITY_DN93880_c0_g1_i1	-0.228875357	meanmale	unbias
TRINITY_DN93887_c0_g1_i1	2.754769725	meanmale	unbias
TRINITY_DN93894_c0_g2_i1	1.769689416	meanmale	unbias
TRINITY_DN93898_c0_g1_i1	2.430242006	meanmale	unbias
TRINITY_DN93963_c0_g1_i1	8.489121648	meanmale	unbias
TRINITY_DN93980_c0_g1_i1	1.050265021	meanmale	unbias
TRINITY_DN94043_c0_g1_i1	3.993859212	meanmale	unbias
TRINITY_DN94072_c0_g1_i1	1.58313038	meanmale	unbias
TRINITY_DN94088_c0_g2_i1	1.67063817	meanmale	unbias
TRINITY_DN94094_c0_g1_i1	1.837478736	meanmale	unbias
TRINITY_DN94110_c0_g1_i1	1.124580801	meanmale	unbias
TRINITY_DN94143_c0_g1_i1	1.810384574	meanmale	unbias
TRINITY_DN94143_c0_g2_i1	0.292544695	meanmale	unbias
TRINITY_DN94147_c0_g2_i1	5.075205602	meanmale	unbias
TRINITY_DN94154_c0_g1_i1	1.454460019	meanmale	unbias
TRINITY_DN94172_c0_g2_i1	0.399521427	meanmale	unbias
TRINITY_DN94183_c0_g1_i1	3.050549529	meanmale	unbias
TRINITY_DN94186_c0_g1_i1	3.245249891	meanmale	unbias
TRINITY_DN94218_c0_g1_i1	7.520941465	meanmale	unbias
TRINITY_DN94254_c0_g1_i1	1.833794154	meanmale	unbias
TRINITY_DN94290_c0_g1_i1	0.059626998	meanmale	unbias
TRINITY_DN94293_c0_g1_i1	3.74619347	meanmale	unbias
TRINITY_DN94309_c0_g1_i1	2.425829942	meanmale	unbias
TRINITY_DN94316_c0_g1_i2	6.469095634	meanmale	unbias
TRINITY_DN94325_c0_g2_i1	1.871224071	meanmale	unbias
TRINITY_DN94325_c0_g3_i1	7.220692658	meanmale	unbias
TRINITY_DN94374_c0_g1_i1	2.655069909	meanmale	unbias
TRINITY_DN94379_c0_g1_i1	1.528796066	meanmale	unbias
TRINITY_DN94387_c0_g1_i1	0.471398511	meanmale	unbias
TRINITY_DN94414_c0_g2_i1	2.390233365	meanmale	unbias
TRINITY_DN94441_c0_g1_i1	2.850715352	meanmale	unbias
TRINITY_DN94486_c0_g1_i3	2.246192848	meanmale	unbias
TRINITY_DN94516_c0_g1_i1	2.001662472	meanmale	unbias
TRINITY_DN94540_c0_g1_i1	2.579179401	meanmale	unbias
TRINITY_DN94540_c1_g1_i1	1.78623136	meanmale	unbias
TRINITY_DN94541_c0_g1_i1	3.107438941	meanmale	unbias
TRINITY_DN94557_c1_g1_i1	5.639221419	meanmale	unbias
TRINITY_DN94585_c0_g1_i1	3.168822212	meanmale	unbias
TRINITY_DN94608_c0_g1_i1	0.704306674	meanmale	unbias
TRINITY_DN94626_c0_g1_i1	0.90449187	meanmale	unbias
TRINITY_DN94654_c0_g1_i1	2.314610288	meanmale	unbias
TRINITY_DN94658_c0_g3_i1	5.639185754	meanmale	unbias
TRINITY_DN94663_c0_g1_i1	1.653092106	meanmale	unbias
TRINITY_DN94689_c0_g1_i2	2.671715063	meanmale	unbias
TRINITY_DN94717_c0_g3_i1	1.166057653	meanmale	unbias
TRINITY_DN94756_c0_g1_i2	1.621197493	meanmale	unbias
TRINITY_DN94757_c0_g2_i1	1.595630401	meanmale	unbias
TRINITY_DN94767_c0_g1_i1	2.017213941	meanmale	unbias
TRINITY_DN94779_c0_g1_i1	0.240783192	meanmale	unbias
TRINITY_DN94783_c0_g1_i1	1.243516877	meanmale	unbias
TRINITY_DN94801_c0_g1_i1	2.242786769	meanmale	unbias
TRINITY_DN94878_c0_g1_i1	1.672349366	meanmale	unbias
TRINITY_DN94880_c0_g1_i1	9.827001322	meanmale	unbias
TRINITY_DN94888_c0_g1_i1	3.190038296	meanmale	unbias
TRINITY_DN94909_c0_g1_i1	3.46997325	meanmale	unbias
TRINITY_DN94921_c0_g1_i1	5.453696098	meanmale	unbias
TRINITY_DN94921_c0_g2_i1	3.407721692	meanmale	unbias
TRINITY_DN94938_c0_g1_i1	3.577153419	meanmale	unbias
TRINITY_DN94938_c0_g3_i1	3.2068258	meanmale	unbias
TRINITY_DN94946_c0_g1_i2	6.026656266	meanmale	unbias
TRINITY_DN95030_c0_g2_i2	6.31456569	meanmale	unbias
TRINITY_DN95040_c0_g1_i1	4.397615798	meanmale	unbias
TRINITY_DN95066_c0_g2_i1	1.246819448	meanmale	unbias
TRINITY_DN95066_c0_g3_i1	2.980872369	meanmale	unbias
TRINITY_DN95086_c0_g2_i1	0.739478963	meanmale	unbias
TRINITY_DN95099_c0_g1_i1	2.096326043	meanmale	unbias
TRINITY_DN951_c0_g2_i1	-0.912220818	meanmale	unbias
TRINITY_DN95104_c0_g1_i1	2.872587141	meanmale	unbias
TRINITY_DN95124_c0_g1_i1	0.512649188	meanmale	unbias
TRINITY_DN95135_c0_g1_i1	2.738262877	meanmale	unbias
TRINITY_DN95151_c0_g1_i1	1.876444424	meanmale	unbias
TRINITY_DN95195_c0_g2_i1	0.909697531	meanmale	unbias
TRINITY_DN95269_c0_g2_i1	6.977218349	meanmale	unbias
TRINITY_DN95279_c0_g1_i1	2.83369951	meanmale	unbias
TRINITY_DN95325_c0_g1_i1	1.561165016	meanmale	unbias
TRINITY_DN95350_c0_g2_i1	1.342710472	meanmale	unbias
TRINITY_DN95392_c0_g1_i1	1.172019094	meanmale	unbias
TRINITY_DN95432_c0_g1_i1	3.022923837	meanmale	unbias
TRINITY_DN95449_c0_g1_i2	2.204976461	meanmale	unbias
TRINITY_DN95454_c0_g2_i1	1.556585437	meanmale	unbias
TRINITY_DN95458_c0_g4_i1	0.531269108	meanmale	unbias
TRINITY_DN95472_c0_g1_i1	0.573356846	meanmale	unbias
TRINITY_DN95476_c0_g1_i1	2.187063746	meanmale	unbias
TRINITY_DN95502_c0_g1_i1	0.225077313	meanmale	unbias
TRINITY_DN95526_c0_g1_i1	2.036836755	meanmale	unbias
TRINITY_DN95547_c0_g1_i1	4.133000634	meanmale	unbias
TRINITY_DN95553_c0_g1_i1	3.561144794	meanmale	unbias
TRINITY_DN95555_c0_g1_i1	0.371777739	meanmale	unbias
TRINITY_DN95571_c0_g1_i2	0.677474465	meanmale	unbias
TRINITY_DN95591_c0_g1_i1	2.940021749	meanmale	unbias
TRINITY_DN95605_c0_g1_i1	1.001608343	meanmale	unbias
TRINITY_DN95619_c0_g1_i1	1.396674181	meanmale	unbias
TRINITY_DN95621_c0_g3_i1	3.877940209	meanmale	unbias
TRINITY_DN95622_c0_g1_i2	-0.164803229	meanmale	unbias
TRINITY_DN95625_c0_g1_i1	2.825773842	meanmale	unbias
TRINITY_DN95631_c0_g1_i1	2.344652718	meanmale	unbias
TRINITY_DN95636_c0_g2_i1	0.368096259	meanmale	unbias
TRINITY_DN95650_c0_g1_i1	1.657222173	meanmale	unbias
TRINITY_DN95673_c0_g1_i1	1.163001731	meanmale	unbias
TRINITY_DN95674_c0_g1_i2	-1.767630906	meanmale	unbias
TRINITY_DN95685_c0_g1_i1	-0.224980552	meanmale	unbias
TRINITY_DN95687_c0_g1_i1	1.686289026	meanmale	unbias
TRINITY_DN95687_c0_g2_i1	0.995748186	meanmale	unbias
TRINITY_DN95699_c0_g1_i1	2.408280047	meanmale	unbias
TRINITY_DN95701_c0_g1_i1	4.784709185	meanmale	unbias
TRINITY_DN95726_c0_g1_i1	4.541352027	meanmale	unbias
TRINITY_DN95726_c0_g2_i1	5.567378986	meanmale	unbias
TRINITY_DN95728_c0_g1_i3	3.574988152	meanmale	unbias
TRINITY_DN95743_c0_g3_i1	0.608046204	meanmale	unbias
TRINITY_DN95747_c0_g2_i1	8.639080913	meanmale	unbias
TRINITY_DN95788_c0_g1_i1	-0.093459712	meanmale	unbias
TRINITY_DN95800_c0_g2_i1	4.154569009	meanmale	unbias
TRINITY_DN95815_c0_g1_i1	0.289362092	meanmale	unbias
TRINITY_DN95824_c0_g2_i1	1.308873356	meanmale	unbias
TRINITY_DN95837_c0_g1_i1	3.458027039	meanmale	unbias
TRINITY_DN95885_c0_g1_i1	6.576724427	meanmale	unbias
TRINITY_DN95912_c0_g1_i1	1.552047389	meanmale	unbias
TRINITY_DN95920_c0_g1_i1	2.389567991	meanmale	unbias
TRINITY_DN95926_c0_g1_i1	0.089041541	meanmale	unbias
TRINITY_DN95955_c0_g1_i1	2.819944259	meanmale	unbias
TRINITY_DN95967_c0_g1_i1	1.845328485	meanmale	unbias
TRINITY_DN95968_c0_g1_i1	5.367729954	meanmale	unbias
TRINITY_DN95996_c0_g1_i1	1.035348337	meanmale	unbias
TRINITY_DN96012_c0_g1_i1	1.487676357	meanmale	unbias
TRINITY_DN96032_c0_g1_i2	5.198383508	meanmale	unbias
TRINITY_DN96045_c0_g3_i1	0.593786004	meanmale	unbias
TRINITY_DN96058_c0_g1_i3	4.467801452	meanmale	unbias
TRINITY_DN96070_c0_g2_i1	2.306547067	meanmale	unbias
TRINITY_DN96102_c0_g1_i2	0.748063841	meanmale	unbias
TRINITY_DN96107_c0_g2_i2	2.686224783	meanmale	unbias
TRINITY_DN96108_c0_g2_i1	-0.381708694	meanmale	unbias
TRINITY_DN96119_c0_g1_i1	3.496179019	meanmale	unbias
TRINITY_DN96132_c0_g1_i1	7.395855601	meanmale	unbias
TRINITY_DN96170_c0_g2_i2	3.077280011	meanmale	unbias
TRINITY_DN96172_c0_g1_i1	1.623413335	meanmale	unbias
TRINITY_DN96185_c0_g1_i1	2.106040843	meanmale	unbias
TRINITY_DN96186_c0_g2_i1	0.776659774	meanmale	unbias
TRINITY_DN96200_c0_g1_i1	3.602198301	meanmale	unbias
TRINITY_DN96202_c0_g1_i1	1.685700195	meanmale	unbias
TRINITY_DN96214_c0_g1_i1	4.274734652	meanmale	unbias
TRINITY_DN96228_c0_g1_i1	1.492801581	meanmale	unbias
TRINITY_DN96229_c0_g1_i1	4.037617997	meanmale	unbias
TRINITY_DN96233_c0_g1_i1	3.440348999	meanmale	unbias
TRINITY_DN96237_c0_g1_i1	1.503939365	meanmale	unbias
TRINITY_DN96238_c0_g1_i1	1.923901227	meanmale	unbias
TRINITY_DN96245_c0_g2_i1	2.072685382	meanmale	unbias
TRINITY_DN96251_c0_g3_i1	3.992883946	meanmale	unbias
TRINITY_DN96270_c0_g1_i1	4.373920192	meanmale	unbias
TRINITY_DN96276_c0_g2_i1	1.740118257	meanmale	unbias
TRINITY_DN96279_c0_g1_i1	2.703486726	meanmale	unbias
TRINITY_DN96288_c0_g2_i1	0.265603252	meanmale	unbias
TRINITY_DN96290_c0_g1_i1	0.391375081	meanmale	unbias
TRINITY_DN96300_c0_g1_i2	3.860427146	meanmale	unbias
TRINITY_DN96322_c0_g1_i1	2.75465662	meanmale	unbias
TRINITY_DN96327_c0_g1_i1	0.941665774	meanmale	unbias
TRINITY_DN96332_c0_g1_i1	3.148858471	meanmale	unbias
TRINITY_DN96356_c0_g2_i1	3.998899127	meanmale	unbias
TRINITY_DN96357_c0_g1_i1	5.556241192	meanmale	unbias
TRINITY_DN96357_c0_g2_i1	3.769677185	meanmale	unbias
TRINITY_DN96366_c0_g2_i1	1.194368538	meanmale	unbias
TRINITY_DN96374_c0_g1_i1	1.23560026	meanmale	unbias
TRINITY_DN96376_c0_g4_i1	1.817720093	meanmale	unbias
TRINITY_DN96376_c0_g6_i1	0.629713542	meanmale	unbias
TRINITY_DN96376_c0_g7_i1	0.940045006	meanmale	unbias
TRINITY_DN96378_c0_g1_i1	1.105140861	meanmale	unbias
TRINITY_DN96392_c0_g1_i3	2.288635553	meanmale	unbias
TRINITY_DN96427_c0_g1_i1	5.13503393	meanmale	unbias
TRINITY_DN96429_c0_g1_i1	1.157894023	meanmale	unbias
TRINITY_DN96440_c0_g1_i2	2.232694694	meanmale	unbias
TRINITY_DN96447_c0_g1_i1	-0.045078267	meanmale	unbias
TRINITY_DN96452_c0_g1_i1	-0.502436849	meanmale	unbias
TRINITY_DN96457_c0_g2_i1	4.983716099	meanmale	unbias
TRINITY_DN96464_c0_g1_i1	-0.146455421	meanmale	unbias
TRINITY_DN96483_c0_g1_i3	4.565383273	meanmale	unbias
TRINITY_DN96490_c0_g1_i1	0.768752792	meanmale	unbias
TRINITY_DN96490_c0_g2_i1	0.85763647	meanmale	unbias
TRINITY_DN96498_c0_g1_i1	2.482448595	meanmale	unbias
TRINITY_DN96516_c0_g1_i1	1.92097128	meanmale	unbias
TRINITY_DN96524_c0_g2_i1	-0.545548281	meanmale	unbias
TRINITY_DN96535_c0_g1_i1	6.949693046	meanmale	unbias
TRINITY_DN96535_c0_g2_i1	3.120721835	meanmale	unbias
TRINITY_DN96558_c1_g2_i1	0.75170612	meanmale	unbias
TRINITY_DN96577_c0_g1_i3	4.270635835	meanmale	unbias
TRINITY_DN96577_c0_g2_i1	4.221787487	meanmale	unbias
TRINITY_DN96578_c0_g1_i1	2.407745222	meanmale	unbias
TRINITY_DN96580_c0_g1_i1	1.059407644	meanmale	unbias
TRINITY_DN96583_c0_g1_i1	3.197980557	meanmale	unbias
TRINITY_DN96585_c0_g2_i1	3.756405582	meanmale	unbias
TRINITY_DN96596_c0_g1_i2	4.079894401	meanmale	unbias
TRINITY_DN96603_c0_g1_i3	0.327564433	meanmale	unbias
TRINITY_DN96624_c0_g3_i2	2.09889195	meanmale	unbias
TRINITY_DN96625_c0_g1_i1	1.266836513	meanmale	unbias
TRINITY_DN96629_c0_g1_i1	3.12122211	meanmale	unbias
TRINITY_DN96630_c0_g1_i2	3.190522863	meanmale	unbias
TRINITY_DN96639_c0_g1_i2	3.414801064	meanmale	unbias
TRINITY_DN96644_c0_g1_i1	1.103306214	meanmale	unbias
TRINITY_DN96683_c0_g1_i1	1.650623351	meanmale	unbias
TRINITY_DN96688_c0_g1_i1	1.677638813	meanmale	unbias
TRINITY_DN96694_c0_g1_i1	5.833897573	meanmale	unbias
TRINITY_DN96706_c0_g1_i1	4.798768724	meanmale	unbias
TRINITY_DN96721_c0_g1_i1	3.813379216	meanmale	unbias
TRINITY_DN96723_c1_g1_i1	1.840314473	meanmale	unbias
TRINITY_DN96735_c0_g1_i1	1.669977012	meanmale	unbias
TRINITY_DN96746_c0_g1_i1	1.320759077	meanmale	unbias
TRINITY_DN96749_c0_g2_i1	2.260338078	meanmale	unbias
TRINITY_DN96759_c0_g2_i1	0.773696699	meanmale	unbias
TRINITY_DN96775_c0_g1_i1	5.568695819	meanmale	unbias
TRINITY_DN96776_c0_g2_i1	4.352701164	meanmale	unbias
TRINITY_DN96776_c0_g3_i1	3.717282361	meanmale	unbias
TRINITY_DN96782_c0_g1_i3	3.024188772	meanmale	unbias
TRINITY_DN96790_c0_g1_i1	1.570531927	meanmale	unbias
TRINITY_DN96807_c0_g1_i1	1.6394314	meanmale	unbias
TRINITY_DN96847_c0_g1_i1	2.586534257	meanmale	unbias
TRINITY_DN96852_c0_g2_i1	1.144156493	meanmale	unbias
TRINITY_DN96862_c0_g2_i1	2.604616594	meanmale	unbias
TRINITY_DN96887_c0_g1_i1	2.845501733	meanmale	unbias
TRINITY_DN96917_c0_g1_i1	4.735100494	meanmale	unbias
TRINITY_DN96918_c0_g2_i1	7.809457311	meanmale	unbias
TRINITY_DN96918_c0_g3_i1	2.967719651	meanmale	unbias
TRINITY_DN96922_c0_g1_i1	2.977806857	meanmale	unbias
TRINITY_DN96955_c0_g1_i1	1.167877664	meanmale	unbias
TRINITY_DN96964_c0_g3_i1	1.695638083	meanmale	unbias
TRINITY_DN96994_c0_g1_i1	0.316096132	meanmale	unbias
TRINITY_DN97008_c0_g1_i1	4.722826256	meanmale	unbias
TRINITY_DN97009_c0_g2_i3	2.538412192	meanmale	unbias
TRINITY_DN97010_c0_g1_i2	2.986645172	meanmale	unbias
TRINITY_DN97012_c0_g2_i1	3.330774055	meanmale	unbias
TRINITY_DN97015_c0_g1_i1	1.275203907	meanmale	unbias
TRINITY_DN97032_c0_g2_i1	1.772572335	meanmale	unbias
TRINITY_DN97036_c0_g1_i1	1.459004738	meanmale	unbias
TRINITY_DN97036_c0_g2_i1	5.315445148	meanmale	unbias
TRINITY_DN97058_c0_g1_i1	3.843548746	meanmale	unbias
TRINITY_DN97098_c0_g3_i1	1.195769432	meanmale	unbias
TRINITY_DN97110_c0_g1_i1	1.941342645	meanmale	unbias
TRINITY_DN97128_c0_g1_i1	1.957114385	meanmale	unbias
TRINITY_DN97143_c0_g1_i1	1.458738482	meanmale	unbias
TRINITY_DN97160_c0_g1_i1	0.796158969	meanmale	unbias
TRINITY_DN97170_c0_g2_i1	3.978987726	meanmale	unbias
TRINITY_DN97196_c0_g1_i1	0.102023184	meanmale	unbias
TRINITY_DN97204_c0_g1_i1	2.774876938	meanmale	unbias
TRINITY_DN97219_c0_g1_i1	1.401903521	meanmale	unbias
TRINITY_DN97221_c0_g1_i1	0.654362328	meanmale	unbias
TRINITY_DN97250_c0_g3_i1	0.046825792	meanmale	unbias
TRINITY_DN97297_c1_g2_i1	1.801851372	meanmale	unbias
TRINITY_DN97322_c0_g1_i2	3.421772832	meanmale	unbias
TRINITY_DN97333_c0_g1_i1	4.793112724	meanmale	unbias
TRINITY_DN97363_c0_g1_i1	0.356531082	meanmale	unbias
TRINITY_DN97372_c0_g1_i1	5.23184396	meanmale	unbias
TRINITY_DN97397_c0_g1_i1	1.150767706	meanmale	unbias
TRINITY_DN97409_c0_g1_i1	1.118465753	meanmale	unbias
TRINITY_DN97412_c0_g1_i1	1.717294758	meanmale	unbias
TRINITY_DN97427_c0_g1_i1	2.482507376	meanmale	unbias
TRINITY_DN97429_c0_g1_i1	2.352036323	meanmale	unbias
TRINITY_DN9743_c0_g1_i1	2.751741399	meanmale	unbias
TRINITY_DN97438_c0_g1_i1	-0.163097476	meanmale	unbias
TRINITY_DN97438_c0_g2_i1	0.149013413	meanmale	unbias
TRINITY_DN97493_c0_g2_i1	-1.367816732	meanmale	unbias
TRINITY_DN97507_c0_g1_i2	0.741060492	meanmale	unbias
TRINITY_DN97512_c0_g1_i1	1.068891561	meanmale	unbias
TRINITY_DN97512_c0_g2_i1	0.480828211	meanmale	unbias
TRINITY_DN97512_c0_g6_i1	0.928480412	meanmale	unbias
TRINITY_DN97514_c0_g1_i1	2.636702065	meanmale	unbias
TRINITY_DN97521_c0_g1_i1	2.008618264	meanmale	unbias
TRINITY_DN97528_c0_g1_i1	1.311577022	meanmale	unbias
TRINITY_DN97529_c0_g1_i1	0.930869372	meanmale	unbias
TRINITY_DN97543_c0_g2_i2	-0.126316305	meanmale	unbias
TRINITY_DN97555_c1_g1_i1	0.693500617	meanmale	unbias
TRINITY_DN97558_c0_g1_i2	4.453046571	meanmale	unbias
TRINITY_DN97587_c0_g2_i1	0.952386069	meanmale	unbias
TRINITY_DN97604_c0_g1_i1	4.893273121	meanmale	unbias
TRINITY_DN97606_c0_g2_i1	3.814269918	meanmale	unbias
TRINITY_DN97630_c0_g1_i1	2.79533114	meanmale	unbias
TRINITY_DN97631_c0_g1_i2	3.29410432	meanmale	unbias
TRINITY_DN97650_c0_g2_i1	-0.129135684	meanmale	unbias
TRINITY_DN97677_c0_g1_i1	3.871920821	meanmale	unbias
TRINITY_DN97690_c0_g1_i1	1.060111629	meanmale	unbias
TRINITY_DN97700_c0_g1_i1	1.269668176	meanmale	unbias
TRINITY_DN97710_c0_g2_i1	0.535886998	meanmale	unbias
TRINITY_DN97721_c0_g1_i1	2.932151289	meanmale	unbias
TRINITY_DN97743_c0_g1_i1	1.676333503	meanmale	unbias
TRINITY_DN97743_c0_g2_i1	4.788073121	meanmale	unbias
TRINITY_DN97748_c0_g1_i1	2.690556051	meanmale	unbias
TRINITY_DN97754_c0_g1_i2	6.713430145	meanmale	unbias
TRINITY_DN97773_c0_g1_i1	2.366235549	meanmale	unbias
TRINITY_DN97782_c0_g1_i1	3.810137651	meanmale	unbias
TRINITY_DN97804_c0_g1_i1	2.11246921	meanmale	unbias
TRINITY_DN97890_c0_g1_i1	2.195398256	meanmale	unbias
TRINITY_DN97894_c0_g2_i1	0.953118408	meanmale	unbias
TRINITY_DN97920_c0_g1_i1	2.549772066	meanmale	unbias
TRINITY_DN97925_c0_g1_i1	0.267090134	meanmale	unbias
TRINITY_DN97942_c0_g1_i1	0.934358157	meanmale	unbias
TRINITY_DN97978_c0_g1_i1	5.284720485	meanmale	unbias
TRINITY_DN97999_c0_g1_i1	0.757162425	meanmale	unbias
TRINITY_DN98001_c0_g1_i1	0.31707892	meanmale	unbias
TRINITY_DN98013_c0_g2_i1	1.683126201	meanmale	unbias
TRINITY_DN98020_c0_g2_i1	3.019466954	meanmale	unbias
TRINITY_DN98026_c0_g1_i1	3.116875913	meanmale	unbias
TRINITY_DN98050_c0_g1_i1	2.124157733	meanmale	unbias
TRINITY_DN98053_c0_g1_i1	2.120425574	meanmale	unbias
TRINITY_DN98053_c0_g2_i2	1.590874826	meanmale	unbias
TRINITY_DN98057_c0_g3_i1	0.574780044	meanmale	unbias
TRINITY_DN98083_c0_g2_i1	0.94403076	meanmale	unbias
TRINITY_DN98093_c0_g1_i1	3.866147719	meanmale	unbias
